Age,Gender,Annual Income,Spending Score
80,0,88886,81
79,0,162936,63
77,0,20219,62
87,0,178249,68
85,1,96795,88
45,1,89023,75
30,1,67020,73
59,0,157931,28
64,0,84889,19
22,0,168650,37
52,1,138022,66
65,1,199543,50
87,0,154350,88
52,0,185776,13
18,0,186738,61
78,0,114975,93
59,1,41046,81
78,0,67046,17
39,1,172947,80
56,1,190186,100
64,0,45821,99
54,1,66618,91
70,0,147449,83
57,1,22756,92
44,0,121178,76
43,0,108176,51
52,1,134564,91
38,1,98098,85
39,0,22991,75
79,0,128346,64
27,1,25706,22
53,0,23895,84
81,1,76163,30
42,0,47894,4
31,1,73736,56
88,1,47369,18
30,0,160576,11
20,0,146396,23
69,1,54026,52
75,0,168173,44
38,1,148057,76
48,1,153857,80
22,0,127337,41
71,0,69684,94
56,1,115662,67
54,1,108472,64
56,1,146780,60
46,1,117312,51
52,0,99971,53
62,1,198478,50
82,0,166585,39
52,1,150286,33
22,0,58853,49
76,0,184939,79
65,1,92110,75
27,1,44794,41
90,0,147332,8
30,1,156374,96
34,1,190158,8
59,1,56846,4
23,0,138174,11
40,1,49651,45
89,0,76892,71
57,1,81124,72
28,1,158552,77
79,0,151627,99
61,1,184076,53
50,1,140568,19
58,0,75209,80
72,0,135424,100
20,0,117363,74
86,0,155307,62
82,1,162516,85
43,1,42840,12
27,0,86926,85
60,0,156946,85
35,1,122545,60
18,0,53619,85
47,0,71919,41
26,0,59049,26
79,0,37902,69
89,0,23500,91
28,0,46311,74
46,1,94776,59
58,0,128144,5
44,1,122820,59
18,0,34929,89
27,1,140867,26
89,1,91699,20
70,0,122694,31
51,0,189372,11
58,0,36048,4
81,1,80277,2
90,0,142343,80
86,1,173081,98
51,1,21515,62
39,1,131075,96
36,0,87591,56
54,0,42225,52
18,1,60358,12
55,0,187576,7
80,1,38794,50
60,1,64171,43
66,0,118931,24
86,0,50949,94
28,1,185745,22
44,0,50337,58
27,1,122134,19
83,1,99598,26
52,1,179906,73
67,1,97207,8
30,1,167479,10
27,1,37149,93
75,1,124144,54
42,1,184301,15
76,1,134957,75
61,0,129391,23
73,1,26781,47
42,1,116773,9
44,0,52823,5
83,0,175458,41
79,1,154154,9
65,1,79560,12
29,1,172550,51
76,0,176627,36
83,1,27017,54
63,0,44903,61
35,1,143873,50
89,0,104684,76
62,0,29237,72
62,0,137838,41
68,1,57604,46
78,1,118335,76
76,1,124799,100
56,0,82586,67
65,0,106533,77
78,0,35800,2
68,0,72175,72
73,0,191600,70
35,1,100175,95
87,0,97807,76
71,1,194974,73
19,1,134579,82
77,1,63580,2
66,0,164334,3
31,1,41970,23
74,0,136978,26
29,1,26172,22
76,0,142948,37
88,0,187239,6
68,0,28898,96
70,1,159603,4
63,1,86569,88
50,0,171859,47
80,0,62970,84
85,0,93068,85
24,0,121573,16
45,0,142788,46
83,0,107117,70
88,1,88015,62
69,1,81847,1
60,0,84991,29
78,1,148063,30
19,0,165585,90
47,1,86161,87
62,0,166010,72
71,1,89110,19
58,1,38632,96
59,0,84890,58
45,1,114074,3
18,0,175422,16
43,1,88937,50
31,0,198216,73
64,0,192101,76
79,0,191658,74
19,1,51308,84
25,0,40636,23
57,1,156684,36
33,1,36334,7
79,0,39800,45
86,0,168695,27
50,1,76619,83
73,0,188968,42
32,0,190592,95
38,0,199337,30
51,0,194318,49
59,0,42004,30
72,0,79579,78
23,1,183097,81
69,1,152819,23
27,0,150865,29
85,1,110912,84
22,0,86645,50
41,1,114174,54
52,0,25673,73
79,0,141582,68
86,0,36598,5
54,0,71638,76
76,1,156853,73
54,0,184475,35
52,0,116156,50
58,1,101334,70
88,0,112521,54
81,0,46443,73
18,0,22123,75
50,0,85357,32
46,1,92047,80
34,1,58327,31
54,1,197013,55
82,1,59523,57
60,0,100512,91
26,1,80663,59
86,1,69644,71
81,1,184311,21
70,0,132818,79
53,1,180459,16
43,1,108039,43
49,0,172335,10
88,0,136703,55
24,1,106157,65
81,1,50213,38
89,0,121903,38
34,0,55110,38
38,1,157866,31
51,1,160731,17
57,1,190817,93
46,1,169659,22
68,1,132533,90
23,1,76221,1
23,1,85850,25
28,0,137796,53
19,1,148469,76
67,1,126116,75
28,0,152379,27
24,1,44381,98
32,0,127137,93
65,1,107650,3
53,0,51690,46
72,1,186362,81
32,1,135861,70
73,1,110112,82
87,0,70957,77
25,0,154146,82
67,0,23168,24
18,1,171118,20
30,0,45778,55
59,1,190834,13
68,0,106261,47
62,0,33654,13
57,1,199676,83
89,1,148616,10
69,0,43185,79
84,1,111536,32
42,1,142568,72
22,1,73815,61
26,1,48172,64
81,0,50143,57
32,1,56124,1
74,0,51239,12
46,1,169298,62
66,0,21343,87
87,1,181956,97
75,0,131443,38
24,0,93204,78
41,1,87935,34
61,1,160189,49
24,1,171996,13
69,0,58172,27
62,0,68110,57
58,1,114147,33
80,1,177638,19
75,1,83092,7
24,0,77789,18
64,0,44706,6
76,0,24796,98
27,0,187286,56
87,0,188693,97
51,0,55449,15
47,1,170478,85
69,0,166319,16
35,1,131731,57
87,0,125254,82
24,0,45257,56
61,0,76806,25
53,0,188316,85
85,1,179665,37
53,0,82634,28
66,1,117768,49
43,1,160048,98
56,1,82746,55
71,0,110685,45
29,1,73030,86
56,1,60266,59
45,1,58690,42
18,0,93831,67
74,1,149404,31
19,0,93812,91
47,0,22917,33
70,1,91180,97
18,1,116357,36
44,1,89390,93
66,1,83642,49
25,0,131052,22
32,1,191370,16
35,1,30204,30
82,0,116446,77
72,1,44734,79
19,0,80135,97
73,1,29929,29
49,1,38434,80
29,1,197430,82
25,0,74139,63
64,1,122365,84
86,0,53294,31
40,0,35472,71
35,1,36425,5
34,0,135947,11
68,0,117804,50
21,0,165503,98
41,1,107443,50
56,0,109190,88
73,1,50841,68
38,0,51000,31
51,0,78604,68
80,0,32817,80
47,0,25894,18
67,0,178100,58
90,0,161951,8
84,1,137534,66
30,0,42229,28
89,1,22809,57
66,0,190512,50
81,1,73258,47
78,1,107979,95
47,1,197178,19
60,0,100950,39
29,1,179754,65
90,1,191323,97
85,0,155227,19
61,1,191155,40
61,1,98064,64
30,1,20206,16
63,1,107302,62
72,1,135782,54
56,0,178824,78
20,1,103133,43
34,1,184492,56
39,0,113582,32
69,0,92532,53
51,0,132330,59
55,1,55608,29
41,1,44268,40
20,1,52204,54
78,1,186166,8
31,1,86494,21
36,0,115850,42
32,0,159946,60
34,1,199919,50
33,1,34123,57
56,0,74342,93
24,1,80891,69
34,1,20765,82
79,0,164813,61
85,1,44316,8
56,0,21370,30
78,0,143537,69
34,0,114383,82
44,0,176557,22
20,0,60196,75
23,1,79516,79
65,1,123161,28
43,1,85785,48
35,0,74402,65
35,1,177543,4
39,0,70546,98
39,1,81673,61
75,1,186467,49
55,0,161285,37
79,1,180099,50
81,1,64584,44
90,1,121122,74
51,0,122671,55
75,1,29075,24
84,1,112241,81
86,1,131452,31
64,0,189450,51
30,0,39129,94
66,0,167376,60
33,0,32694,30
37,0,21615,43
75,0,154668,24
41,1,39666,14
26,1,89932,76
81,1,177853,19
57,1,78617,48
80,0,164700,53
19,0,134116,60
26,0,55298,33
28,1,67047,81
64,1,142915,67
29,1,116859,8
36,1,103135,16
19,1,73031,70
63,0,51888,100
37,0,50157,65
77,1,131461,58
57,1,20575,32
77,0,87295,41
55,0,192499,86
38,0,187157,71
84,1,195881,75
55,0,107923,94
20,0,199963,99
46,1,70557,78
47,1,71987,53
70,0,138921,33
88,0,23477,83
55,1,159702,47
65,1,182311,91
90,0,95957,8
58,0,62434,54
90,1,137873,23
79,1,173980,85
62,1,134389,80
34,1,85450,95
68,1,143164,95
86,1,28578,79
53,0,166806,94
55,0,182541,87
78,1,73774,100
75,0,60479,8
58,0,65322,50
25,1,187386,28
28,1,78304,52
50,1,43097,26
80,1,193458,66
86,0,88528,52
38,1,39786,31
37,0,74619,37
50,1,192481,80
39,0,122431,87
53,0,179038,18
52,0,169213,2
61,0,104479,25
25,1,153857,61
47,0,142183,4
43,1,43556,26
47,1,56055,73
62,1,125042,6
24,1,137805,27
54,1,185368,44
65,0,120561,15
54,0,158343,68
87,1,185443,43
62,0,27893,68
90,0,145939,87
36,0,43404,55
51,0,100259,74
76,1,190908,58
86,1,61752,22
55,1,160907,64
25,0,30546,4
39,1,123784,7
45,1,103930,39
21,0,110598,4
66,1,73495,8
68,0,71313,53
81,1,94200,25
64,0,32546,6
69,0,86735,44
90,1,52625,88
72,0,154752,96
60,0,126673,97
68,0,169632,36
54,0,188647,22
38,0,29812,38
68,0,186743,70
26,0,161672,27
83,0,182004,94
29,1,166866,67
49,1,37617,81
22,0,127065,27
66,0,45829,100
60,0,169662,22
74,1,49289,32
36,0,144986,95
83,1,107969,20
69,1,34551,74
36,0,171142,37
81,1,104805,73
46,1,76323,84
34,0,80153,13
65,0,42523,90
43,1,197928,8
23,1,39238,3
75,1,122810,86
85,1,122186,90
47,0,68927,57
27,0,36897,94
46,1,27800,62
22,1,26270,10
86,1,182585,66
73,1,78364,62
47,0,55091,58
65,0,167925,17
40,1,83498,77
56,1,98022,1
58,0,130004,63
32,0,69150,10
63,1,168907,20
79,1,63283,53
89,1,68960,5
42,0,31626,12
44,1,175105,94
82,0,142302,6
71,1,34610,20
82,1,173473,92
21,1,143193,14
64,1,38031,78
18,0,98403,21
69,1,157059,42
59,1,95554,77
76,1,114313,54
70,0,196954,21
59,1,193354,54
21,0,186776,84
39,1,151439,23
70,1,72095,29
29,0,196555,54
55,0,46289,35
34,0,43247,37
20,0,133550,78
53,1,149683,4
49,0,65372,42
76,1,20496,52
32,1,190513,29
29,1,50206,94
77,1,186429,28
34,1,57780,23
40,0,172351,13
82,0,75432,47
58,1,96512,81
78,0,64046,36
58,0,69015,3
25,0,53087,19
18,1,103070,48
44,0,53827,7
70,1,134442,55
86,0,154075,4
21,0,130106,50
53,1,176769,22
30,0,53170,55
21,1,165394,91
78,1,144384,90
77,0,146241,62
35,0,198983,33
34,1,80840,37
69,0,195575,57
55,1,43900,20
45,0,129383,33
35,0,39410,82
23,1,179976,38
39,1,29969,44
71,0,188475,13
85,1,134267,17
22,1,20994,22
30,1,62539,6
34,0,81746,12
47,0,26328,38
62,1,141148,41
62,0,77454,53
54,1,43311,16
54,0,177125,53
29,0,152539,50
75,0,80248,1
50,0,103647,25
19,0,179522,11
57,0,53070,24
43,0,167500,50
59,0,45565,44
82,1,75553,70
79,1,191411,8
23,0,141271,43
20,1,159038,63
37,1,91584,95
31,0,184523,39
32,0,35894,33
22,1,96652,56
89,1,68715,43
48,0,184065,19
50,0,153306,16
88,1,175388,74
61,1,115609,43
41,0,121739,76
75,1,38489,22
89,0,195013,11
38,1,68921,60
23,0,35933,47
57,1,129001,57
52,0,186731,10
51,1,176688,58
19,0,116554,6
29,1,69845,62
43,0,136467,44
75,1,82772,94
83,0,87193,61
72,1,41724,20
88,1,165909,75
71,1,139774,78
63,0,157359,37
50,1,89085,44
31,0,147347,60
65,1,58255,79
88,1,136166,41
71,0,37596,41
43,1,92862,60
72,0,87830,36
68,1,79811,78
81,0,32955,32
78,1,100301,28
22,1,123217,57
52,1,104060,87
20,1,167081,25
37,1,60583,12
33,0,30671,50
83,1,198970,45
20,1,83044,44
54,0,21480,63
76,0,30327,6
63,1,52566,73
73,0,79269,51
24,1,143443,95
69,1,67771,56
80,0,145101,1
77,1,59524,3
64,0,111693,61
80,0,45165,38
35,1,21589,35
26,0,147475,17
69,1,131998,45
68,1,182635,39
62,1,179491,21
18,1,185527,100
63,1,141200,88
29,0,55737,85
37,1,113179,35
77,0,87884,18
68,1,21753,13
73,0,175068,9
51,0,52455,99
59,1,99007,14
79,0,169284,88
29,0,117490,90
45,0,171563,49
46,1,67191,43
89,0,144817,35
48,1,87953,96
65,0,126775,74
23,0,178822,16
69,1,121702,76
41,1,164463,88
84,0,147735,20
61,1,74488,21
77,0,20853,64
19,0,95853,87
80,1,150729,14
47,0,116844,46
24,1,156470,65
31,1,159140,95
85,1,56196,23
26,0,67031,62
76,1,67594,48
28,0,178785,21
50,0,31252,19
58,1,80369,64
53,1,92354,64
76,1,87030,92
43,0,46697,57
55,0,48132,23
90,1,87855,82
57,0,53950,21
78,0,168069,68
22,0,179238,50
58,0,138580,54
74,1,105593,70
73,0,154476,28
55,0,158827,34
26,0,42568,62
69,0,45626,21
32,0,45638,73
64,0,195458,30
48,1,95478,42
66,1,72612,29
87,1,187078,11
47,0,110143,22
54,0,93348,65
32,1,162066,82
75,1,194004,74
89,0,27181,83
86,1,108169,60
62,0,112548,61
23,0,179706,52
89,1,63275,46
43,1,102575,12
44,1,146124,47
45,1,114766,72
52,0,50597,34
31,1,32632,9
68,0,192283,62
63,0,141862,72
71,0,28492,42
71,1,132360,77
88,0,84496,59
80,1,36767,77
73,0,75648,52
49,0,103842,27
45,1,45316,52
47,0,189487,14
32,0,99791,55
87,0,46674,13
40,0,195890,30
83,1,123185,53
79,1,167263,13
88,0,129964,33
44,0,42331,85
87,0,156140,42
60,1,81070,32
65,0,171578,68
55,1,112017,58
30,1,27871,59
54,1,88486,48
47,1,169589,31
37,0,38663,33
40,1,157831,11
56,0,73361,24
75,1,124972,76
48,0,142716,97
80,0,124883,32
88,0,34694,6
67,0,129921,17
68,1,88066,75
38,1,128892,87
61,1,192834,38
56,1,123311,98
32,1,142748,30
48,0,101905,38
69,0,120028,54
34,0,35601,27
85,0,176416,64
79,0,75862,42
37,1,56955,68
74,1,57160,45
65,0,173110,32
65,1,89819,12
79,0,127489,5
42,1,128399,36
28,1,165059,3
44,0,156125,65
51,1,77516,80
73,1,97823,68
35,0,130322,42
34,1,40961,74
23,1,161123,82
36,0,43369,96
39,1,169978,55
55,1,168156,36
87,0,26910,24
86,1,193658,13
66,0,106793,29
38,0,105406,7
42,1,182941,59
55,0,110060,69
27,1,152967,93
84,0,149370,78
29,1,199735,98
23,0,39713,81
83,1,190792,49
82,0,170900,49
63,1,197241,82
49,0,140339,24
42,0,93963,76
48,0,164474,45
84,0,184883,32
69,1,183609,26
51,1,133730,30
61,1,92378,4
74,0,99707,51
32,0,128874,88
49,0,160692,70
51,1,85340,47
29,0,93688,47
76,0,24282,44
35,0,180119,98
86,0,188775,64
84,0,175643,94
79,1,113350,35
30,1,124808,72
30,0,136571,13
43,0,189861,72
89,1,47776,50
42,1,82906,26
19,0,29948,60
71,1,183393,83
58,0,49552,60
78,1,181901,11
49,1,74499,62
65,1,171758,49
23,1,147090,6
37,1,65954,93
33,1,124266,20
90,0,99604,10
45,0,82183,99
57,0,192371,59
54,1,172180,57
19,0,21467,29
59,1,81644,29
31,1,173859,100
70,0,38225,84
56,0,29303,44
39,0,74111,66
72,1,74095,59
29,0,91152,75
62,0,66915,41
54,0,99822,56
65,0,113409,91
35,1,63277,28
21,0,50898,18
70,1,137820,54
76,1,72212,79
71,1,145789,8
40,0,56986,41
88,1,94505,22
50,0,178650,10
25,1,140391,31
42,0,191493,95
23,0,80052,25
83,1,53941,94
18,1,34192,57
34,0,143044,69
64,0,107598,47
79,0,44678,94
18,1,197471,39
88,1,157828,10
34,1,46206,77
19,1,176774,21
41,1,81225,80
66,1,186904,20
74,0,149127,84
26,0,119523,46
52,1,101347,97
78,1,45056,28
39,0,157558,24
28,1,117957,11
68,0,69264,93
28,1,45712,78
40,1,65317,75
85,0,35602,95
67,0,67521,82
56,1,192065,42
73,0,32300,84
60,1,24445,81
24,0,101300,31
62,1,55768,76
67,1,147070,40
30,1,51346,77
90,0,134134,92
80,0,137216,15
50,1,66886,47
69,1,106722,17
70,1,186236,49
20,1,85807,95
37,0,191250,88
48,1,83498,70
18,1,90740,75
37,1,48146,8
38,1,92025,25
33,0,175785,30
31,0,102290,57
63,0,147609,88
18,1,194614,2
52,0,58373,67
65,1,65699,17
27,1,73966,65
63,1,149728,23
50,0,62689,61
59,1,176497,64
52,0,129892,64
25,1,77793,51
76,1,146253,37
29,1,111137,45
43,1,81242,89
60,0,74484,11
49,1,56232,41
21,0,38953,84
32,1,158271,20
71,1,97613,29
80,1,197820,63
67,1,168401,33
58,1,181505,84
38,0,57721,42
61,1,116230,39
50,1,38225,17
80,1,194409,86
42,1,63280,50
69,1,20729,31
31,1,20368,27
37,0,194052,13
85,1,165946,8
53,0,137158,15
32,1,193966,67
90,1,185177,93
29,0,113866,68
47,1,101891,27
43,0,34222,87
81,0,139164,25
25,1,106378,18
88,1,60062,20
71,1,193302,62
84,0,96737,28
22,0,64512,100
24,0,131393,31
32,0,52858,47
63,1,25031,95
42,0,128692,84
40,1,75580,89
84,0,56115,16
78,1,88972,31
37,0,98444,60
59,1,174551,71
71,0,131685,36
83,0,55147,42
90,1,64354,32
84,0,133653,40
88,0,43637,7
32,1,52417,12
24,0,165069,58
42,1,122350,51
55,1,32478,59
68,0,47230,51
87,0,90128,42
34,0,91810,7
22,1,163256,13
23,1,109241,99
46,1,68360,39
83,1,57493,63
55,0,135875,96
74,0,175763,100
59,1,102666,25
19,0,195841,20
77,1,125028,36
39,1,103766,1
32,0,37131,36
88,1,48802,10
73,0,185166,25
82,1,21217,39
49,0,79583,11
36,1,148482,2
22,1,180292,98
43,0,22647,77
74,0,108354,11
73,1,98545,10
58,0,99693,90
52,1,107181,42
47,0,155153,67
29,0,100122,60
37,0,106891,12
68,1,150170,56
22,0,118166,87
51,1,69631,55
78,1,109758,36
73,0,116009,43
55,0,168890,57
72,1,170913,87
63,0,167017,27
54,0,147973,80
33,1,54368,97
69,0,106250,6
33,0,135502,95
27,0,68813,72
55,0,134888,84
70,0,99298,88
84,1,160227,83
77,0,157948,41
32,0,119304,22
49,1,166394,19
41,0,42296,32
46,1,186875,79
38,1,141392,63
57,0,184659,37
29,1,64513,9
43,0,149607,81
89,1,108664,26
23,0,198635,71
27,1,189616,40
51,0,182163,6
29,1,81943,63
28,1,177007,42
30,1,54161,13
42,1,176396,8
81,1,177624,89
59,1,29709,19
39,1,160373,56
79,0,167263,24
74,0,90992,60
82,0,194138,94
26,1,165318,40
70,1,148272,64
43,0,156235,69
32,1,133813,15
35,1,198077,48
86,1,143383,36
55,1,142187,7
58,0,63102,44
65,0,137547,34
72,0,54321,58
58,1,34532,86
32,0,191929,90
73,1,178243,41
27,0,124667,53
55,0,186167,18
84,0,142478,61
79,0,33139,26
58,0,85198,46
55,0,25879,95
50,1,181446,41
88,1,167408,77
34,0,177645,85
21,1,52069,95
68,0,131101,42
89,0,31221,81
56,0,117398,66
33,0,126877,57
65,1,78770,66
38,0,46488,45
76,0,112960,18
57,1,156527,71
85,0,145035,99
60,0,42942,40
25,1,165924,26
51,0,190106,65
70,0,60968,60
64,1,50080,33
21,1,126899,72
72,0,113439,2
41,1,163419,90
86,0,99435,68
76,0,182902,60
50,0,166829,24
49,0,143120,60
73,1,150034,54
90,0,35329,24
55,0,105104,44
21,0,189356,38
55,0,133588,76
63,0,147968,71
71,0,193125,57
49,0,143225,28
53,1,55317,95
73,1,77081,100
56,1,185952,61
46,0,46098,8
51,0,182621,3
89,1,46568,64
27,0,132615,60
50,1,171962,85
62,0,67798,69
43,0,136699,38
45,1,139937,53
64,0,36374,5
47,1,161578,85
87,1,155707,17
83,0,47967,10
26,0,128251,70
82,1,146331,18
49,1,31762,74
28,0,65617,89
67,0,98211,92
35,1,24424,74
26,0,82714,11
32,1,61820,78
22,0,112695,24
48,1,117827,28
22,0,105060,87
53,0,54823,99
26,1,136259,95
75,0,158661,68
70,0,60618,11
47,0,99335,70
81,1,113921,39
65,0,147775,13
19,0,180981,52
29,0,159853,7
78,1,22286,57
32,0,57718,74
29,1,195789,46
55,1,26155,73
51,0,85108,73
52,1,145711,88
32,0,139885,9
38,0,121763,11
70,0,95332,28
30,0,140510,82
57,0,100223,41
28,1,181716,4
50,0,99891,24
45,0,54656,63
80,1,175712,62
22,1,140892,10
54,0,121547,7
75,1,49087,46
26,1,165405,62
50,0,159125,76
43,1,175153,62
72,0,22890,78
72,0,29327,61
39,0,108144,11
62,1,72948,81
31,1,150277,44
84,1,90429,43
28,0,115021,5
82,0,55574,52
47,0,47455,12
54,1,45245,85
79,0,160595,69
54,0,105059,96
65,0,98567,45
84,0,85901,38
32,1,33093,99
77,1,194181,12
76,0,104926,10
66,1,42224,1
88,0,70127,50
59,1,197442,47
42,0,30070,26
45,1,161619,64
69,1,185593,7
79,0,80019,40
79,0,166384,77
83,0,128653,5
57,1,139908,82
34,1,138659,62
82,1,57118,61
62,0,101199,79
58,1,126689,68
20,1,83848,72
62,0,167342,98
19,1,56304,95
37,1,188935,56
77,1,119521,24
89,0,121326,69
27,0,116993,69
83,0,114297,99
55,1,61054,23
48,1,175504,51
28,0,60015,5
82,0,78861,65
53,0,45912,93
20,1,59213,27
43,0,142719,69
33,0,65131,73
58,0,99536,90
38,0,73313,76
61,1,111416,19
21,0,174101,65
26,0,119793,53
81,1,119625,92
43,0,199438,69
64,1,102037,24
81,1,175890,69
87,0,81583,58
41,1,107012,82
66,0,191159,71
51,0,142292,98
68,1,158927,17
33,1,104791,73
84,0,146219,31
60,1,94320,51
82,1,155935,16
78,1,30522,68
55,1,33877,46
19,1,169643,41
58,1,151576,79
20,1,183579,5
38,0,34443,60
51,0,192563,92
22,0,55089,31
66,0,180344,94
40,0,196243,62
59,0,167317,86
62,1,56762,67
63,0,160806,70
84,0,54190,57
86,1,43348,68
31,1,87948,44
50,0,192718,53
28,1,75181,63
83,1,163782,49
90,1,156090,63
19,0,68240,45
39,0,101927,90
39,1,81267,16
76,0,132193,90
81,1,61694,31
61,0,191940,5
50,1,171115,33
25,1,156197,99
31,1,110987,39
35,1,150687,20
43,1,184317,96
83,0,20410,11
45,0,186283,81
22,1,134145,89
62,0,101526,95
47,0,74189,69
25,0,56862,19
90,0,169086,90
24,1,73381,57
60,1,154684,80
79,0,33190,84
66,0,61900,99
74,1,132807,49
90,0,75743,80
73,1,133788,67
31,1,72106,16
24,1,144494,28
55,0,110007,97
50,1,27778,93
23,0,47196,6
80,0,110248,29
62,1,183757,53
55,1,110694,45
72,1,58418,24
67,0,63216,79
40,0,147312,23
32,1,89822,6
27,0,115244,41
48,1,70975,79
29,1,148440,10
82,0,150327,38
63,1,133461,30
56,0,164272,34
90,1,122988,83
65,0,122431,98
75,1,199903,7
55,1,32371,35
72,1,133122,40
63,1,77957,59
86,1,96470,3
30,1,131087,25
37,1,118418,41
51,0,165109,16
51,0,183010,100
45,0,70807,82
77,0,113367,23
59,1,116568,10
80,1,93013,15
85,0,93411,92
49,1,125538,69
69,0,176551,52
42,1,195290,19
53,1,156346,79
62,0,56391,96
42,0,101681,14
84,1,122021,13
74,1,94262,63
54,0,73206,18
64,1,86099,65
74,0,50069,55
86,0,37052,100
82,1,73208,56
65,0,89837,18
25,0,173590,40
40,0,70004,51
33,1,118946,77
37,1,59108,67
35,0,43640,88
83,1,109089,3
63,1,104417,11
55,0,66762,75
51,1,177457,36
88,1,131354,16
45,1,33008,44
63,0,102515,90
56,1,169303,88
76,1,156442,2
59,1,195182,43
53,0,92287,53
54,0,198390,74
19,1,93871,54
23,1,109140,41
78,0,156877,90
48,1,33847,100
67,0,182454,68
75,0,38845,28
37,0,187576,29
59,0,125785,30
60,0,166922,100
51,0,150951,15
83,0,36157,85
84,0,192697,2
64,1,31900,18
20,1,147352,48
46,0,77447,31
65,1,75248,26
33,1,135928,34
34,1,169561,3
83,0,84200,79
55,0,196992,29
27,0,188913,25
39,1,114981,68
48,1,93636,58
87,1,97351,62
75,1,47415,23
57,1,171435,86
34,1,37092,70
23,1,95247,81
77,1,164974,5
63,1,142457,82
43,1,191137,27
87,1,62580,38
88,1,191434,43
36,1,177452,68
26,1,88645,83
83,0,136083,100
86,1,137574,32
86,0,109487,68
87,0,156956,95
50,0,55784,76
32,1,190590,67
24,0,82462,47
50,1,170894,91
68,0,30615,76
53,0,199085,14
42,1,50761,88
24,1,142332,18
77,0,50543,54
76,1,94064,55
26,0,162928,47
72,0,135599,53
51,0,156083,42
51,1,114524,69
73,1,99877,32
78,0,56411,98
46,1,50699,77
31,0,86355,83
78,0,47615,66
89,1,51862,95
44,0,104017,49
50,1,27992,34
30,1,158028,79
26,0,185652,19
69,0,171061,66
56,0,150332,86
39,0,111255,81
62,0,25745,87
26,1,129654,63
21,1,84208,95
86,1,41732,67
82,1,135686,73
21,0,57764,19
56,0,153120,21
67,1,164008,40
30,1,126857,45
51,0,146804,78
44,1,168086,13
88,1,176496,48
37,1,85797,74
66,0,187933,47
59,0,23985,11
69,1,71899,91
18,0,57598,75
44,0,187771,76
24,1,191252,92
18,1,81589,94
83,0,132385,4
89,0,158465,83
58,0,85858,5
87,1,72279,7
18,0,175403,81
75,1,143295,66
33,0,81113,5
25,1,104329,82
18,1,98953,81
39,0,116118,33
90,0,161435,21
30,0,154879,22
32,0,49514,55
67,1,21711,77
69,0,175170,45
43,1,30713,70
84,1,140681,60
73,0,110860,45
63,0,46593,30
79,1,40015,19
52,0,56972,69
23,0,96096,66
48,1,89884,51
46,1,53948,81
44,0,76513,81
29,1,195390,42
27,1,71972,42
81,1,101703,87
89,1,82614,17
32,0,49764,92
74,1,77763,73
81,0,108379,52
75,0,117015,39
68,0,171512,2
73,1,119151,44
51,1,115385,9
32,1,168204,57
55,1,34048,63
66,0,175832,21
27,0,181259,25
34,0,126097,29
61,0,190463,19
30,1,99249,31
33,0,195074,22
82,1,35512,92
38,0,142703,71
70,0,126787,68
44,0,34899,4
45,1,82409,3
75,0,52380,23
88,1,147319,88
89,1,165859,76
69,0,125313,20
79,0,133531,60
78,0,121975,16
68,0,139627,21
40,1,117461,25
66,0,170484,28
25,1,52022,74
88,0,54847,39
75,0,78309,52
49,1,151192,82
27,0,168979,95
27,0,133316,10
37,0,143521,92
45,0,85127,56
69,1,190077,34
18,1,183449,40
61,0,38144,18
88,0,136044,46
51,0,192726,1
57,1,175440,38
23,1,99013,1
81,0,123255,71
31,0,157379,11
20,0,102502,40
66,0,140527,82
54,0,133056,50
87,0,179578,84
77,1,129030,46
49,1,169172,7
69,0,37190,42
40,1,75620,23
65,0,28909,60
71,1,123179,63
19,0,27943,68
22,0,176337,41
32,1,136114,32
35,1,34826,19
39,1,110523,32
41,1,126486,61
80,1,56583,40
62,0,111487,36
64,0,48803,35
40,0,185002,100
30,1,47659,7
26,1,175105,38
45,0,193234,93
63,0,80552,100
48,1,139281,48
52,1,82233,7
33,0,95162,77
41,1,141697,24
72,1,144989,42
33,1,32887,64
89,1,44334,79
64,0,178878,5
86,0,170871,23
64,1,183784,43
63,1,147498,80
87,1,27992,15
88,1,90129,58
36,1,130729,28
79,1,101037,68
47,1,173335,6
38,0,63101,8
53,0,151602,70
89,1,58117,73
79,0,65840,90
52,0,176456,41
74,1,126914,67
40,0,193756,3
81,1,36800,26
36,1,157873,100
90,0,50107,44
85,0,41604,38
51,0,93170,100
26,0,33557,13
51,0,166937,50
75,0,63767,23
21,0,131000,73
57,0,79675,72
40,0,167065,67
61,0,116015,24
72,0,68396,62
86,1,109773,50
89,1,150508,32
36,1,30218,38
78,1,178483,8
65,0,66784,43
45,1,61167,8
28,0,64744,26
87,0,21582,52
34,0,87838,62
49,0,90918,90
86,0,190057,76
75,1,140661,65
89,1,177263,29
86,0,161267,68
52,1,33285,24
70,0,184351,36
67,0,170704,92
23,0,36903,91
35,0,105724,44
32,0,64444,21
79,0,100083,72
55,1,115200,99
67,0,81437,91
40,0,128959,22
36,0,153708,62
54,1,180950,33
24,1,52905,75
88,1,158945,7
90,0,197720,73
39,0,193187,35
40,0,194962,46
39,0,105090,62
18,0,24205,56
53,1,150477,91
86,0,180949,60
46,0,92405,35
83,1,176042,19
80,0,129805,76
55,1,155792,70
73,1,96054,34
88,1,108267,80
46,0,95938,71
25,0,76270,73
53,1,54445,48
