Age,Annual Income,Spending Score
62,77454,53
54,43311,16
54,177125,53
29,152539,50
75,80248,1
50,103647,25
19,179522,11
57,53070,24
43,167500,50
59,45565,44
82,75553,70
79,191411,8
23,141271,43
20,159038,63
37,91584,95
31,184523,39
32,35894,33
22,96652,56
89,68715,43
48,184065,19
50,153306,16
88,175388,74
61,115609,43
41,121739,76
75,38489,22
89,195013,11
38,68921,60
23,35933,47
57,129001,57
52,186731,10
51,176688,58
19,116554,6
29,69845,62
43,136467,44
75,82772,94
83,87193,61
72,41724,20
88,165909,75
71,139774,78
63,157359,37
50,89085,44
31,147347,60
65,58255,79
88,136166,41
71,37596,41
43,92862,60
72,87830,36
68,79811,78
81,32955,32
78,100301,28
22,123217,57
52,104060,87
20,167081,25
37,60583,12
33,30671,50
83,198970,45
20,83044,44
54,21480,63
76,30327,6
63,52566,73
73,79269,51
24,143443,95
69,67771,56
80,145101,1
77,59524,3
64,111693,61
80,45165,38
35,21589,35
26,147475,17
69,131998,45
68,182635,39
62,179491,21
18,185527,100
63,141200,88
29,55737,85
37,113179,35
77,87884,18
68,21753,13
73,175068,9
51,52455,99
59,99007,14
79,169284,88
29,117490,90
45,171563,49
46,67191,43
89,144817,35
48,87953,96
65,126775,74
23,178822,16
69,121702,76
41,164463,88
84,147735,20
61,74488,21
77,20853,64
19,95853,87
80,150729,14
47,116844,46
24,156470,65
31,159140,95
85,56196,23
26,67031,62
76,67594,48
28,178785,21
50,31252,19
58,80369,64
53,92354,64
76,87030,92
43,46697,57
55,48132,23
90,87855,82
57,53950,21
78,168069,68
22,179238,50
58,138580,54
74,105593,70
73,154476,28
55,158827,34
26,42568,62
69,45626,21
32,45638,73
64,195458,30
48,95478,42
66,72612,29
87,187078,11
47,110143,22
54,93348,65
32,162066,82
75,194004,74
89,27181,83
86,108169,60
62,112548,61
23,179706,52
89,63275,46
43,102575,12
44,146124,47
45,114766,72
52,50597,34
31,32632,9
68,192283,62
63,141862,72
71,28492,42
71,132360,77
88,84496,59
80,36767,77
73,75648,52
49,103842,27
45,45316,52
47,189487,14
32,99791,55
87,46674,13
40,195890,30
83,123185,53
79,167263,13
88,129964,33
44,42331,85
87,156140,42
60,81070,32
65,171578,68
55,112017,58
30,27871,59
54,88486,48
47,169589,31
37,38663,33
40,157831,11
56,73361,24
75,124972,76
48,142716,97
80,124883,32
88,34694,6
67,129921,17
68,88066,75
38,128892,87
61,192834,38
56,123311,98
32,142748,30
48,101905,38
69,120028,54
34,35601,27
85,176416,64
79,75862,42
37,56955,68
74,57160,45
65,173110,32
65,89819,12
79,127489,5
42,128399,36
28,165059,3
44,156125,65
51,77516,80
73,97823,68
35,130322,42
34,40961,74
23,161123,82
36,43369,96
39,169978,55
55,168156,36
87,26910,24
86,193658,13
66,106793,29
38,105406,7
42,182941,59
55,110060,69
27,152967,93
84,149370,78
29,199735,98
23,39713,81
83,190792,49
82,170900,49
63,197241,82
49,140339,24
42,93963,76
48,164474,45
84,184883,32
69,183609,26
51,133730,30
61,92378,4
74,99707,51
32,128874,88
49,160692,70
51,85340,47
29,93688,47
76,24282,44
35,180119,98
86,188775,64
84,175643,94
79,113350,35
30,124808,72
30,136571,13
43,189861,72
89,47776,50
42,82906,26
19,29948,60
71,183393,83
58,49552,60
78,181901,11
49,74499,62
65,171758,49
23,147090,6
37,65954,93
33,124266,20
90,99604,10
45,82183,99
57,192371,59
54,172180,57
19,21467,29
59,81644,29
31,173859,100
70,38225,84
56,29303,44
39,74111,66
72,74095,59
29,91152,75
62,66915,41
54,99822,56
65,113409,91
35,63277,28
21,50898,18
70,137820,54
76,72212,79
71,145789,8
40,56986,41
88,94505,22
50,178650,10
25,140391,31
42,191493,95
23,80052,25
83,53941,94
18,34192,57
34,143044,69
64,107598,47
79,44678,94
18,197471,39
88,157828,10
34,46206,77
19,176774,21
41,81225,80
66,186904,20
74,149127,84
26,119523,46
52,101347,97
78,45056,28
39,157558,24
28,117957,11
68,69264,93
28,45712,78
40,65317,75
85,35602,95
67,67521,82
56,192065,42
73,32300,84
60,24445,81
24,101300,31
62,55768,76
67,147070,40
30,51346,77
90,134134,92
80,137216,15
50,66886,47
69,106722,17
70,186236,49
20,85807,95
37,191250,88
48,83498,70
18,90740,75
37,48146,8
38,92025,25
33,175785,30
31,102290,57
63,147609,88
18,194614,2
52,58373,67
65,65699,17
27,73966,65
63,149728,23
50,62689,61
59,176497,64
52,129892,64
25,77793,51
76,146253,37
29,111137,45
43,81242,89
60,74484,11
49,56232,41
21,38953,84
32,158271,20
71,97613,29
80,197820,63
67,168401,33
58,181505,84
38,57721,42
61,116230,39
50,38225,17
80,194409,86
42,63280,50
69,20729,31
31,20368,27
37,194052,13
85,165946,8
53,137158,15
32,193966,67
90,185177,93
29,113866,68
47,101891,27
43,34222,87
81,139164,25
25,106378,18
88,60062,20
71,193302,62
84,96737,28
22,64512,100
24,131393,31
32,52858,47
63,25031,95
42,128692,84
40,75580,89
84,56115,16
78,88972,31
37,98444,60
59,174551,71
71,131685,36
83,55147,42
90,64354,32
84,133653,40
88,43637,7
32,52417,12
24,165069,58
42,122350,51
55,32478,59
68,47230,51
87,90128,42
34,91810,7
22,163256,13
23,109241,99
46,68360,39
83,57493,63
55,135875,96
74,175763,100
59,102666,25
19,195841,20
77,125028,36
39,103766,1
32,37131,36
88,48802,10
73,185166,25
82,21217,39
49,79583,11
36,148482,2
22,180292,98
43,22647,77
74,108354,11
73,98545,10
58,99693,90
52,107181,42
47,155153,67
29,100122,60
37,106891,12
68,150170,56
22,118166,87
51,69631,55
78,109758,36
73,116009,43
55,168890,57
72,170913,87
63,167017,27
54,147973,80
33,54368,97
69,106250,6
33,135502,95
27,68813,72
55,134888,84
70,99298,88
84,160227,83
77,157948,41
32,119304,22
49,166394,19
41,42296,32
46,186875,79
38,141392,63
57,184659,37
29,64513,9
43,149607,81
89,108664,26
23,198635,71
27,189616,40
51,182163,6
29,81943,63
28,177007,42
30,54161,13
42,176396,8
81,177624,89
59,29709,19
39,160373,56
79,167263,24
74,90992,60
82,194138,94
26,165318,40
70,148272,64
43,156235,69
32,133813,15
35,198077,48
86,143383,36
55,142187,7
58,63102,44
65,137547,34
72,54321,58
58,34532,86
32,191929,90
73,178243,41
27,124667,53
55,186167,18
84,142478,61
79,33139,26
58,85198,46
55,25879,95
50,181446,41
88,167408,77
34,177645,85
21,52069,95
68,131101,42
89,31221,81
56,117398,66
33,126877,57
65,78770,66
38,46488,45
76,112960,18
57,156527,71
85,145035,99
60,42942,40
25,165924,26
51,190106,65
70,60968,60
64,50080,33
21,126899,72
72,113439,2
41,163419,90
86,99435,68
76,182902,60
50,166829,24
49,143120,60
73,150034,54
90,35329,24
55,105104,44
21,189356,38
55,133588,76
63,147968,71
71,193125,57
49,143225,28
53,55317,95
73,77081,100
56,185952,61
46,46098,8
51,182621,3
89,46568,64
27,132615,60
50,171962,85
62,67798,69
43,136699,38
45,139937,53
64,36374,5
47,161578,85
87,155707,17
83,47967,10
26,128251,70
82,146331,18
49,31762,74
28,65617,89
67,98211,92
35,24424,74
26,82714,11
32,61820,78
22,112695,24
48,117827,28
22,105060,87
53,54823,99
26,136259,95
75,158661,68
70,60618,11
47,99335,70
81,113921,39
65,147775,13
19,180981,52
29,159853,7
78,22286,57
32,57718,74
29,195789,46
55,26155,73
51,85108,73
52,145711,88
32,139885,9
38,121763,11
70,95332,28
30,140510,82
57,100223,41
28,181716,4
50,99891,24
45,54656,63
80,175712,62
22,140892,10
54,121547,7
75,49087,46
26,165405,62
50,159125,76
43,175153,62
72,22890,78
72,29327,61
39,108144,11
62,72948,81
31,150277,44
84,90429,43
28,115021,5
82,55574,52
47,47455,12
54,45245,85
79,160595,69
54,105059,96
65,98567,45
84,85901,38
32,33093,99
77,194181,12
76,104926,10
66,42224,1
88,70127,50
59,197442,47
42,30070,26
45,161619,64
69,185593,7
79,80019,40
79,166384,77
83,128653,5
57,139908,82
34,138659,62
82,57118,61
62,101199,79
58,126689,68
20,83848,72
62,167342,98
19,56304,95
37,188935,56
77,119521,24
89,121326,69
27,116993,69
83,114297,99
55,61054,23
48,175504,51
28,60015,5
82,78861,65
53,45912,93
20,59213,27
43,142719,69
33,65131,73
58,99536,90
38,73313,76
61,111416,19
21,174101,65
26,119793,53
81,119625,92
43,199438,69
64,102037,24
81,175890,69
87,81583,58
41,107012,82
66,191159,71
51,142292,98
68,158927,17
33,104791,73
84,146219,31
60,94320,51
82,155935,16
78,30522,68
55,33877,46
19,169643,41
58,151576,79
20,183579,5
38,34443,60
51,192563,92
22,55089,31
66,180344,94
40,196243,62
59,167317,86
62,56762,67
63,160806,70
84,54190,57
86,43348,68
31,87948,44
50,192718,53
28,75181,63
83,163782,49
90,156090,63
19,68240,45
39,101927,90
39,81267,16
76,132193,90
81,61694,31
61,191940,5
50,171115,33
25,156197,99
31,110987,39
35,150687,20
43,184317,96
83,20410,11
45,186283,81
22,134145,89
62,101526,95
47,74189,69
25,56862,19
90,169086,90
24,73381,57
60,154684,80
79,33190,84
66,61900,99
74,132807,49
90,75743,80
73,133788,67
31,72106,16
24,144494,28
55,110007,97
50,27778,93
23,47196,6
80,110248,29
62,183757,53
55,110694,45
72,58418,24
67,63216,79
40,147312,23
32,89822,6
27,115244,41
48,70975,79
29,148440,10
82,150327,38
63,133461,30
56,164272,34
90,122988,83
65,122431,98
75,199903,7
55,32371,35
72,133122,40
63,77957,59
86,96470,3
30,131087,25
37,118418,41
51,165109,16
51,183010,100
45,70807,82
77,113367,23
59,116568,10
80,93013,15
85,93411,92
49,125538,69
69,176551,52
42,195290,19
53,156346,79
62,56391,96
42,101681,14
84,122021,13
74,94262,63
54,73206,18
64,86099,65
74,50069,55
86,37052,100
82,73208,56
65,89837,18
25,173590,40
40,70004,51
33,118946,77
37,59108,67
35,43640,88
83,109089,3
63,104417,11
55,66762,75
51,177457,36
88,131354,16
45,33008,44
63,102515,90
56,169303,88
76,156442,2
59,195182,43
53,92287,53
54,198390,74
19,93871,54
23,109140,41
78,156877,90
48,33847,100
67,182454,68
75,38845,28
37,187576,29
59,125785,30
60,166922,100
51,150951,15
83,36157,85
84,192697,2
64,31900,18
20,147352,48
46,77447,31
65,75248,26
33,135928,34
34,169561,3
83,84200,79
55,196992,29
27,188913,25
39,114981,68
48,93636,58
87,97351,62
75,47415,23
57,171435,86
34,37092,70
23,95247,81
77,164974,5
63,142457,82
43,191137,27
87,62580,38
88,191434,43
36,177452,68
26,88645,83
83,136083,100
86,137574,32
86,109487,68
87,156956,95
50,55784,76
32,190590,67
24,82462,47
50,170894,91
68,30615,76
53,199085,14
42,50761,88
24,142332,18
77,50543,54
76,94064,55
26,162928,47
72,135599,53
51,156083,42
51,114524,69
73,99877,32
78,56411,98
46,50699,77
31,86355,83
78,47615,66
89,51862,95
44,104017,49
50,27992,34
30,158028,79
26,185652,19
69,171061,66
56,150332,86
39,111255,81
62,25745,87
26,129654,63
21,84208,95
86,41732,67
82,135686,73
21,57764,19
56,153120,21
67,164008,40
30,126857,45
51,146804,78
44,168086,13
88,176496,48
37,85797,74
66,187933,47
59,23985,11
69,71899,91
18,57598,75
44,187771,76
24,191252,92
18,81589,94
83,132385,4
89,158465,83
58,85858,5
87,72279,7
18,175403,81
75,143295,66
33,81113,5
25,104329,82
18,98953,81
39,116118,33
90,161435,21
30,154879,22
32,49514,55
67,21711,77
69,175170,45
43,30713,70
84,140681,60
73,110860,45
63,46593,30
79,40015,19
52,56972,69
23,96096,66
48,89884,51
46,53948,81
44,76513,81
29,195390,42
27,71972,42
81,101703,87
89,82614,17
32,49764,92
74,77763,73
81,108379,52
75,117015,39
68,171512,2
73,119151,44
51,115385,9
32,168204,57
55,34048,63
66,175832,21
27,181259,25
34,126097,29
61,190463,19
30,99249,31
33,195074,22
82,35512,92
38,142703,71
70,126787,68
44,34899,4
45,82409,3
75,52380,23
88,147319,88
89,165859,76
69,125313,20
79,133531,60
78,121975,16
68,139627,21
40,117461,25
66,170484,28
25,52022,74
88,54847,39
75,78309,52
49,151192,82
27,168979,95
27,133316,10
37,143521,92
45,85127,56
69,190077,34
18,183449,40
61,38144,18
88,136044,46
51,192726,1
57,175440,38
23,99013,1
81,123255,71
31,157379,11
20,102502,40
66,140527,82
54,133056,50
87,179578,84
77,129030,46
49,169172,7
69,37190,42
40,75620,23
65,28909,60
71,123179,63
19,27943,68
22,176337,41
32,136114,32
35,34826,19
39,110523,32
41,126486,61
80,56583,40
62,111487,36
64,48803,35
40,185002,100
30,47659,7
26,175105,38
45,193234,93
63,80552,100
48,139281,48
52,82233,7
33,95162,77
41,141697,24
72,144989,42
33,32887,64
89,44334,79
64,178878,5
86,170871,23
64,183784,43
63,147498,80
87,27992,15
88,90129,58
36,130729,28
79,101037,68
47,173335,6
38,63101,8
53,151602,70
89,58117,73
79,65840,90
52,176456,41
74,126914,67
40,193756,3
81,36800,26
36,157873,100
90,50107,44
85,41604,38
51,93170,100
26,33557,13
51,166937,50
75,63767,23
21,131000,73
57,79675,72
40,167065,67
61,116015,24
72,68396,62
86,109773,50
89,150508,32
36,30218,38
78,178483,8
65,66784,43
45,61167,8
28,64744,26
87,21582,52
34,87838,62
49,90918,90
86,190057,76
75,140661,65
89,177263,29
86,161267,68
52,33285,24
70,184351,36
67,170704,92
23,36903,91
35,105724,44
32,64444,21
79,100083,72
55,115200,99
67,81437,91
40,128959,22
36,153708,62
54,180950,33
24,52905,75
88,158945,7
90,197720,73
39,193187,35
40,194962,46
39,105090,62
18,24205,56
53,150477,91
86,180949,60
46,92405,35
83,176042,19
80,129805,76
55,155792,70
73,96054,34
88,108267,80
46,95938,71
25,76270,73
53,54445,48
54,44762,55
21,166369,28
71,149255,5
25,24968,73
63,83295,72
86,52720,73
35,51287,20
25,139904,92
35,51658,99
19,99115,55
86,132316,9
29,45975,9
20,182868,4
78,78209,13
86,100333,64
46,147245,20
47,84294,61
74,30533,46
36,89961,73
82,140183,94
25,129451,92
54,93094,14
25,136986,34
81,182228,91
78,62668,7
77,131599,34
42,151728,24
35,81953,78
40,121933,68
75,102362,62
74,32419,72
90,172379,36
75,72045,87
61,146186,12
67,198975,60
52,111417,81
32,114626,94
32,163837,38
79,23577,16
64,71289,21
35,123490,100
87,88607,35
24,149635,59
42,40473,90
68,32000,7
75,156039,93
37,97245,96
81,92604,41
31,139822,89
47,125233,12
41,41995,95
66,78363,21
73,136063,71
68,93221,54
84,188500,17
42,33986,77
19,171318,18
20,189069,76
88,177007,69
33,29111,93
27,114316,99
57,96090,51
82,198992,47
18,102255,32
47,35812,42
49,117304,44
27,44134,42
21,109708,27
72,186139,31
49,148784,13
28,113829,97
44,182850,19
56,126010,82
41,132802,79
89,175987,35
23,73957,77
83,177354,63
67,85864,10
81,54440,64
76,133327,7
41,190459,8
18,59534,35
29,137768,21
83,159213,28
18,167655,74
62,70113,23
88,31879,20
22,151633,35
67,126505,67
86,195714,27
70,164521,32
78,97893,9
47,72070,82
38,67098,25
29,167114,80
47,34122,43
84,131032,37
23,95348,8
79,78219,31
56,111129,64
52,153744,13
67,63312,60
67,76428,7
82,61254,17
60,62455,85
86,136633,38
24,48111,90
85,68586,72
38,70106,45
88,138607,49
50,163407,46
58,25263,25
51,150262,45
89,183971,39
25,138501,96
84,113214,87
75,104198,32
70,67567,1
52,55810,44
87,179310,96
19,65283,97
74,189360,12
86,55707,39
64,117132,66
84,118712,21
34,123188,27
65,63081,16
46,29940,89
44,51329,29
63,116008,40
18,137138,10
28,147133,24
45,166202,72
69,198207,77
48,107982,28
60,194304,42
58,31851,91
86,128233,34
66,38593,4
36,105469,77
39,85897,59
36,105009,25
51,164236,59
36,64860,6
50,167530,19
67,92368,36
38,144979,4
47,151948,47
89,103763,43
75,119527,47
41,127854,75
56,51537,69
43,181407,90
47,132721,64
87,149185,76
26,45177,28
67,74590,80
84,63805,96
88,87130,100
46,194793,92
62,111012,23
68,129299,68
90,142486,10
57,138231,21
28,39916,24
56,36506,2
58,119841,68
45,94694,72
25,174740,17
68,115728,42
90,23858,34
65,178928,66
71,196550,81
38,39356,99
77,23005,11
79,133767,83
78,130477,59
80,124408,49
83,144732,38
88,169163,31
88,133752,78
46,135030,60
71,159844,92
53,41739,8
55,52690,69
62,137505,8
84,154534,85
83,141911,100
73,110391,46
64,62204,73
28,183595,92
21,70216,28
69,124786,16
57,181125,9
36,117758,14
33,44054,52
37,197672,35
64,187520,1
84,141313,49
62,192105,52
89,113843,64
59,191664,72
22,24596,12
82,192794,86
76,124564,50
47,154500,91
73,150744,51
18,99389,37
82,48214,87
83,25107,26
42,29704,39
23,144180,97
35,113449,45
28,51195,62
67,185412,59
61,52166,71
46,63667,28
68,190303,58
36,125573,98
69,31028,93
50,146156,92
29,56356,57
38,115218,64
88,92475,5
21,82993,98
88,93295,56
57,111875,61
72,107920,96
29,177581,99
30,79124,34
64,145473,64
65,105257,88
88,25158,80
35,103750,91
54,74627,89
70,92856,4
22,78879,31
54,100775,73
87,152215,98
66,79127,9
77,66777,3
72,70699,36
64,129958,3
47,64494,82
46,115582,34
58,69867,85
76,38686,67
43,169584,27
31,185340,47
71,150774,25
44,30149,77
82,47598,61
24,79344,61
18,37907,22
70,157468,60
51,54262,59
44,137373,72
42,58473,96
29,119795,38
24,50999,34
67,55402,51
61,191958,33
59,172762,25
85,168297,98
28,65845,46
65,149509,91
40,141926,53
63,120507,85
55,120546,66
29,34969,97
23,41808,1
67,100314,38
62,33621,40
85,118580,52
35,127225,3
78,183051,14
37,126759,3
61,126834,94
36,147946,84
68,186733,42
67,46569,97
36,61416,14
84,93782,96
39,106598,74
64,138779,46
69,170923,2
25,32390,56
24,125351,91
46,112874,41
45,183030,9
72,196521,28
25,116733,75
90,72404,31
60,195240,6
65,109630,99
39,99711,46
20,120737,51
40,86775,58
22,105205,79
63,53936,93
83,75525,76
46,188523,54
72,183662,66
55,151885,89
23,51209,13
90,95450,40
49,105029,1
66,34233,2
43,87798,52
35,154675,51
54,44376,85
52,108034,68
77,29236,20
28,166176,54
19,46272,53
77,59108,41
63,84389,20
23,118293,32
28,88631,97
40,166271,49
55,79145,38
24,94753,76
71,47585,53
59,117898,27
75,75567,18
76,158909,96
73,168655,1
89,32898,43
55,153888,10
49,135013,46
86,178927,24
82,52503,98
68,130742,78
83,184343,32
49,81214,12
64,110541,75
31,105021,57
27,33124,8
68,98328,3
65,187903,77
82,136953,49
69,44528,60
39,105777,51
27,130885,32
80,184384,13
75,108351,26
28,118565,89
77,119660,68
29,123155,28
43,122742,94
75,196443,81
66,67440,99
39,79435,79
69,61531,71
79,101021,23
76,156941,79
19,140328,82
85,133721,70
60,23556,29
60,25722,87
69,31447,98
54,27714,61
37,43677,73
60,109372,65
76,78084,63
26,62352,60
84,28075,47
44,82364,28
78,43046,79
43,64007,69
21,100605,33
65,154218,33
60,53805,23
69,187084,41
81,111450,33
60,56832,3
25,164382,57
56,169338,68
89,40509,39
73,146849,21
37,82267,65
37,168514,1
90,44850,91
69,131688,29
53,93806,59
22,68403,42
46,175890,26
64,194255,48
27,170470,2
83,171710,1
59,192783,41
38,27208,84
39,79222,30
85,178590,22
54,98344,7
30,61681,55
54,180541,81
83,41844,3
77,55618,11
78,72452,87
86,82629,34
23,22487,36
90,168787,93
89,112662,38
21,90510,98
54,123956,15
54,33808,4
66,178141,99
33,165529,99
23,163078,72
60,42937,19
80,44494,78
34,114472,34
45,191405,77
49,109461,58
86,87098,31
24,26497,55
32,138179,31
60,126878,73
85,22449,28
38,169210,26
67,193721,64
37,88498,94
38,118256,1
45,132906,95
83,59042,8
56,126040,68
51,141309,39
50,61534,91
56,157582,32
83,191703,80
53,118210,32
89,90277,14
76,110269,60
86,69624,22
53,42518,61
67,193497,56
41,72867,4
70,30034,84
90,134802,15
56,135600,41
42,187312,66
27,30540,39
85,166873,86
54,158037,51
88,163274,15
27,87761,67
65,56642,63
76,78347,23
52,33758,62
84,84036,57
66,89917,72
20,160391,90
45,130702,36
31,115764,90
63,103460,82
18,138448,20
46,30836,3
22,166547,94
47,33967,35
83,134348,9
36,82466,17
47,132561,38
79,115638,76
66,138698,18
72,71786,89
71,117346,70
18,42160,41
22,198942,8
86,77676,56
49,47140,37
75,109060,36
24,97234,77
62,62875,77
22,172241,67
89,139671,49
86,24449,39
85,193075,56
53,50581,88
60,112778,75
28,185371,56
75,198681,31
53,49526,65
89,125523,38
19,125750,90
85,20220,54
51,65183,13
82,120256,35
68,174554,44
20,195343,46
89,20781,98
32,28392,90
45,95151,60
31,175692,65
36,54849,54
71,182239,11
18,186343,39
90,150565,76
36,33819,15
28,110703,97
60,41266,43
45,161436,52
89,28583,38
35,20345,94
56,61849,59
81,92296,98
87,195273,32
75,84976,41
34,147584,90
37,48249,46
49,101393,73
44,154556,32
21,131770,26
46,182726,75
63,108734,46
71,29239,99
28,23736,96
66,90677,81
46,196693,16
41,161536,32
54,87531,95
77,97261,86
24,64328,56
19,116460,28
33,74373,72
61,108492,10
57,67185,4
73,75261,32
69,85610,37
83,44294,65
22,140419,27
68,155409,81
73,52153,63
35,175169,3
27,23763,61
45,50850,4
64,165437,75
83,190752,61
61,137839,73
29,179321,69
55,27529,85
62,96351,1
65,154138,30
90,97746,66
63,79176,25
43,149393,79
28,90002,49
43,68780,91
40,162729,88
90,125458,6
25,105578,29
84,46765,29
24,56186,29
63,33107,17
22,158934,34
58,180850,55
36,45569,92
65,134324,29
19,27687,65
19,54418,43
90,90490,68
48,22669,7
51,104007,99
37,55858,14
79,20099,37
24,112014,81
45,55771,11
41,188818,34
80,36363,2
30,114878,70
28,140587,62
66,196221,13
72,75836,42
29,167011,53
36,54542,59
62,47783,90
88,143516,1
60,142059,26
63,126471,63
21,169206,47
32,26786,31
44,88569,88
67,195050,41
40,30525,45
45,84271,26
86,146612,51
71,190839,68
19,144879,18
45,115337,77
57,163125,28
64,166094,47
87,121894,18
29,116130,85
18,120315,70
42,91856,84
87,27235,12
75,32847,11
76,92158,5
20,37256,8
37,44090,51
89,172317,83
25,122385,4
48,111556,12
64,48081,51
21,75098,47
50,53017,13
63,145479,8
43,46689,55
64,68824,38
90,180674,66
20,94885,28
34,158310,94
57,195216,95
56,52741,16
72,41907,27
45,99361,54
70,94421,69
86,75356,91
38,29196,41
31,109026,90
88,20371,85
60,77861,26
71,150494,2
21,92793,67
28,136719,61
44,30931,33
47,41895,97
