Age,Gender,Annual Income,Spending Score,Cluster,PCA1,PCA2
52,0,169213,2,3,-1.7121810955366632,-0.14630454426343797
61,0,104479,25,1,-1.188119338119553,-0.5969439864137003
25,1,153857,61,0,1.2969178303638,0.48882016950833584
47,0,142183,4,1,-1.4378355445345175,-0.6127627988443464
43,1,43556,26,0,0.3321165239031055,-1.145194055020838
47,1,56055,73,0,1.3124805182649533,-0.29843304678584964
62,1,125042,6,4,-0.9380365865200605,0.16977961227808486
24,1,137805,27,0,0.559512617339257,-0.18420232243058893
54,1,185368,44,4,-0.00683189329425453,1.3365433946649325
65,0,120561,15,1,-1.591253691605081,-0.40740075508838397
54,0,158343,68,3,-0.14230092218751197,0.5605748248986551
87,1,185443,43,4,-0.9297566041323124,2.017692112189084
62,0,27893,68,2,0.07452905189884805,-1.136312276194149
90,0,145939,87,3,-0.6240872118374287,1.3748669076795752
36,0,43404,55,2,0.4180303304955995,-1.621767825544236
51,0,100259,74,2,0.27730878838138895,-0.25811180305288534
76,1,190908,58,4,-0.2874925301623445,2.0514091459593993
86,1,61752,22,4,-0.9956836898264718,-0.03244383508511097
55,1,160907,64,4,0.5286933759183019,1.2564354816782972
25,0,30546,4,1,-0.46677246861265403,-2.6702705919515144
39,1,123784,7,0,-0.2834767494456699,-0.3184298553466998
45,1,103930,39,0,0.3892933808976951,-0.07861171511510896
21,0,110598,4,1,-0.624592837532582,-1.6098768465494528
66,1,73495,8,4,-0.8270734829163401,-0.4582811460042634
68,0,71313,53,2,-0.5944724482542832,-0.5761491180083834
81,1,94200,25,4,-0.8954636823927182,0.3637575270775305
64,0,32546,6,1,-1.4873082460060003,-1.7984080501975401
69,0,86735,44,1,-0.8896531235964561,-0.44656682837084427
90,1,52625,88,4,0.5139272388594308,0.741321529719246
72,0,154752,96,3,0.05326098932311384,1.2349758904784172
60,0,126673,97,2,0.49765423452165325,0.5941985329518144
68,0,169632,36,3,-1.3311449720246267,0.618021219543007
54,0,188647,22,3,-1.3501500255879664,0.4220463366439294
38,0,29812,38,1,-0.00020237529417550896,-1.9853818535919043
68,0,186743,70,3,-0.5700377993590279,1.2851969806850698
26,0,161672,27,3,-0.3774948249297129,-0.4889947920830487
83,0,182004,94,3,-0.3852083577813515,1.8305176647545607
29,1,166866,67,0,1.2890222061514587,0.833294554574526
49,1,37617,81,0,1.5119563981628286,-0.42060237587066274
22,0,127065,27,1,-0.15325734798695717,-1.0676377629388296
66,0,45829,100,2,0.675839623928901,-0.3982606163132074
60,0,169662,22,3,-1.4502737427999712,0.2765680843965839
74,1,49289,32,4,-0.38676286820637074,-0.3381339684024078
36,0,144986,95,2,1.0420444432130704,0.32748304159652175
83,1,107969,20,4,-1.1161172574217173,0.540410218894044
69,1,34551,74,4,0.8091220229884466,-0.13173124581772586
36,0,171142,37,3,-0.440732352997458,-0.019485102842314583
81,1,104805,73,4,0.22419650688872472,1.1119327015812333
46,1,76323,84,0,1.5368626273679789,0.10702636790398018
34,0,80153,13,1,-0.6605831690118388,-1.6604209965117738
65,0,42523,90,2,0.47346185092853055,-0.5907915771540475
43,1,197928,8,0,-0.6153939130738191,0.8378185179397757
23,1,39238,3,0,0.337681948951273,-1.9124798120222823
75,1,122810,86,4,0.6403974864151271,1.404975169843531
85,1,122186,90,4,0.4664197352411592,1.6556200884723216
47,0,68927,57,2,0.08157200250298881,-1.0012270693822485
27,0,36897,94,2,1.6232238960995482,-1.4189301009461373
46,1,27800,62,0,1.1691734273760237,-0.8600356916683405
22,1,26270,10,0,0.5765607058555405,-2.031839879867661
86,1,182585,66,4,-0.33956649026761004,2.241712609211723
73,1,78364,62,4,0.2654596879572674,0.4293659045659882
47,0,55091,58,2,0.15173769565894235,-1.1865823299333504
65,0,167925,17,3,-1.7009514571447713,0.29451938552042856
40,1,83498,77,0,1.507901599083787,-0.003318873209928329
56,1,98022,1,4,-0.8049307927344694,-0.40452165617957786
58,0,130004,63,3,-0.27710683349119425,0.17726870257693003
32,0,69150,10,1,-0.6416458033633096,-1.8969637094844845
63,1,168907,20,4,-0.7745565951634774,0.9918114663864452
79,1,63283,53,4,-0.06423463894224078,0.22783649768392847
89,1,68960,5,4,-1.510455223298297,-0.07773933700646034
42,0,31626,12,1,-0.7407931199450674,-2.198657300725341
44,1,175105,94,0,1.502794694895352,1.6014203220952803
82,0,142302,6,1,-2.343180889383735,0.14827103500969135
71,1,34610,20,4,-0.5449079454124617,-0.7600680404263105
82,1,173473,92,4,0.4253420851606814,2.3506640176281834
21,1,143193,14,0,0.3104393910202409,-0.3317097328009673
64,1,38031,78,4,1.0299294028496817,-0.13719527764894868
18,0,98403,21,1,-0.09320400862544657,-1.6358699142473907
69,1,157059,42,4,-0.3690878862183501,1.221787344643078
59,1,95554,77,4,0.9503466568157061,0.5677353854295089
76,1,114313,54,4,-0.12851837829460905,0.9067779349055074
70,0,196954,21,3,-1.8375832525464422,0.8641253521473833
59,1,193354,54,4,0.07102883598824895,1.6799144342427628
21,0,186776,84,3,1.046568309127198,0.47337517815219254
39,1,151439,23,0,0.009372516395352028,0.2757543898843405
70,1,72095,29,4,-0.4260198807773156,-0.13335108144792185
29,0,196555,54,3,0.07426471887190218,0.40818366210443413
55,0,46289,35,1,-0.5902146109861595,-1.4303860693432877
34,0,43247,37,1,0.039890822637360705,-1.8896988776328294
20,0,133550,78,3,1.106779875736581,-0.3830413924456897
53,1,149683,4,4,-0.8231922118879399,0.3082972659423412
49,0,65372,42,1,-0.32198032831839274,-1.196505965479443
76,1,20496,52,4,0.13596647865403516,-0.45918229484001094
32,1,190513,29,0,0.2141625687488746,0.7619897351085786
29,1,50206,94,0,2.327433638451367,-0.49877111214193726
77,1,186429,28,4,-1.0216719739391533,1.6355061565594795
34,1,57780,23,0,0.45760917493864134,-1.1680148803235415
40,0,172351,13,3,-1.1311822739086372,-0.21655153751363768
82,0,75432,47,1,-1.1338016146861916,-0.2980506193302137
58,1,96512,81,4,1.0706349399663135,0.6101597021571914
78,0,64046,36,1,-1.2516262493710764,-0.6814679512438998
58,0,69015,3,1,-1.517630694779224,-1.4402842281544699
25,0,53087,19,1,-0.1809451725469714,-2.161619073794296
18,1,103070,48,0,1.343949301350236,-0.5456421967887656
44,0,53827,7,1,-0.9895431527864855,-1.901470175576196
70,1,134442,55,4,-0.00814416456209121,1.0810382381912684
86,0,154075,4,1,-2.539457568307986,0.37564728670464764
21,0,130106,50,3,0.4172765746259118,-0.7592917651774348
53,1,176769,22,4,-0.48032207872101546,0.9192051393375786
30,0,53170,55,2,0.5488728860108172,-1.6080740776723084
21,1,165394,91,0,2.0892711852305217,0.9426613981784787
78,1,144384,90,4,0.5830680200012467,1.8260427827641816
77,0,146241,62,3,-0.8726558251558707,0.7956611494445861
35,0,198983,33,3,-0.6025210801122954,0.3077988284838032
34,1,80840,37,0,0.717644654590304,-0.6643730267445669
69,0,195575,57,3,-0.9395095658550962,1.270861176613454
55,1,43900,20,4,-0.1401725247304929,-0.9630287493914677
45,0,129383,33,3,-0.6429121215524014,-0.4772747685474046
35,0,39410,82,2,1.108255514766895,-1.364271482431976
23,1,179976,38,0,0.7109112450066312,0.5343578623356895
39,1,29969,44,0,0.9194367897397938,-1.1996418982825838
71,0,188475,13,3,-2.0290604207049103,0.6644744078594216
85,1,134267,17,4,-1.3303941070160692,0.9210208851497549
22,1,20994,22,0,0.8828903221030237,-1.9581151785847262
30,1,62539,6,0,0.14161275209297192,-1.3952136104327928
34,0,81746,12,1,-0.689953685104528,-1.65007795931117
47,0,26328,38,1,-0.23366935746117415,-1.8463201333505994
62,1,141148,41,4,-0.14951818585400484,0.8350177260202536
62,0,77454,53,2,-0.4515509482929058,-0.6142743123602209
54,1,43311,16,4,-0.2072290061613796,-1.0421482739058026
54,0,177125,53,3,-0.5658215206942038,0.6426306583311311
29,0,152539,50,3,0.12468164836406861,-0.2707346334437913
75,0,80248,1,1,-2.0661068347446077,-0.947822090226172
50,0,103647,25,1,-0.8858095598244867,-0.8396724301156823
19,0,179522,11,3,-0.6313575875848944,-0.5795855605644931
57,0,53070,24,1,-0.9319579819351118,-1.4281982489533347
43,0,167500,50,3,-0.3063997226707828,0.2369212065451845
59,0,45565,44,1,-0.48016286110776746,-1.2449371568917622
82,1,75553,70,4,0.22224974552926463,0.6774777403931533
79,1,191411,8,4,-1.5739828593545195,1.5001191181761995
23,0,141271,43,3,0.15717495729933148,-0.6447203577116029
20,1,159038,63,0,1.4639323801093251,0.48281431436734384
37,1,91584,95,0,1.9957740942035291,0.27303124043018856
31,0,184523,39,3,-0.30104120861979783,0.09172706304700351
32,0,35894,33,1,0.022603495992993654,-2.086493983983065
22,1,96652,56,0,1.448911712564674,-0.454017042166864
89,1,68715,43,4,-0.5952659515594264,0.3910493066750253
48,0,184065,19,3,-1.2436855092689685,0.19335101462416412
50,0,153306,16,3,-1.2678414393420694,-0.2416613222818804
88,1,175388,74,4,-0.17754700058195,2.280232033102729
61,1,115609,43,4,0.010936460420288875,0.4738131759000356
41,0,121739,76,2,0.5261664591775602,-0.13605044590775703
75,1,38489,22,4,-0.618631069359872,-0.5958207458274444
89,0,195013,11,3,-2.5891229225165255,1.1108070906740686
38,1,68921,60,0,1.2018737439833105,-0.4649533961278797
23,0,35933,47,1,0.6044238674793688,-2.100799661304952
57,1,129001,57,4,0.4121096113477342,0.7553120862421194
52,0,186731,10,3,-1.5780536610929943,0.20354283525602837
51,1,176688,58,0,0.4406571903085914,1.3235107094734027
19,0,116554,6,1,-0.5418527152484925,-1.5418491411154949
29,1,69845,62,0,1.4919958495844334,-0.6157525955063714
43,0,136467,44,3,-0.3473686305333813,-0.2812640692318398
75,1,82772,94,4,0.9663085695603598,0.9320664007751291
83,0,87193,61,2,-0.8633471591918119,0.06505838756386993
72,1,41724,20,4,-0.5958433431110246,-0.6373892503757018
88,1,165909,75,4,-0.12189936561962895,2.157159567384439
71,1,139774,78,4,0.5002945101995303,1.464103826171099
63,0,157359,37,3,-1.1300339990984103,0.3500838105581905
50,1,89085,44,0,0.4229175774861143,-0.12375063290614048
31,0,147347,60,3,0.32814512178820604,-0.17869655868956177
65,1,58255,79,4,0.959372322570184,0.18531810486064718
88,1,136166,41,4,-0.8409151655282927,1.3094108743332453
71,0,37596,41,1,-0.8525646401742698,-1.1443190709521445
43,1,92862,60,0,0.9859460092737766,-0.017794612528674418
72,0,87830,36,1,-1.167493388544484,-0.46738856693259606
68,1,79811,78,4,0.7817906104552559,0.5439848718471263
81,0,32955,32,1,-1.3259690370012671,-1.1126698867637281
78,1,100301,28,4,-0.7619135956242473,0.42530168845055677
22,1,123217,57,0,1.3844563203222002,-0.06184483105387435
52,1,104060,87,0,1.3532428121108215,0.6667196505282365
20,1,167081,25,0,0.5227592162901361,0.12549714970956036
37,1,60583,12,0,0.10189031023507202,-1.201707085647394
33,0,30671,50,1,0.4218380561696832,-1.9288831065779795
83,1,198970,45,4,-0.8177826271357416,2.1519763400144742
20,1,83044,44,0,1.2599672545670941,-0.839656287687251
54,0,21480,63,2,0.19343115010722722,-1.4580089585834142
76,0,30327,6,1,-1.806682395711295,-1.5783082778806932
63,1,52566,73,4,0.8884154543465229,-0.012547735382054915
73,0,79269,51,2,-0.8052610926726911,-0.38235141624846675
24,1,143443,95,0,2.176972355235704,0.7415443323986122
69,1,67771,56,4,0.26530490395390627,0.11942795106189902
80,0,145101,1,1,-2.4183583695041513,0.08416884903059921
77,1,59524,3,4,-1.2003700741851515,-0.4893033581063469
64,0,111693,61,2,-0.42760129090271454,0.01656778462979981
80,0,45165,38,1,-1.1950489078483584,-0.8845421581402273
35,1,21589,35,0,0.8397206840649435,-1.5152314038389805
26,0,147475,17,3,-0.5708131281105482,-0.8162262883184913
69,1,131998,45,4,-0.2133942272486933,0.9008294644392241
68,1,182635,39,4,-0.49926691084937586,1.5291220789963518
62,1,179491,21,4,-0.75853065856143,1.1345521810493437
18,1,185527,100,0,2.320439596283429,1.2793635700192245
63,1,141200,88,4,0.9540127710246099,1.4408953271600753
29,0,55737,85,2,1.2894233482099868,-1.2195029000053093
37,1,113179,35,0,0.4800702196350431,-0.16399326971985595
77,0,87884,18,1,-1.7369507166370153,-0.5854083336461938
68,1,21753,13,4,-0.5888119260984352,-1.0938133018893736
73,0,175068,9,3,-2.1350977870160883,0.4650781317413779
51,0,52455,99,2,1.0381586969705923,-0.6307465854827197
59,1,99007,14,4,-0.5770931837824539,-0.16591297165966704
79,0,169284,88,3,-0.3782757170020967,1.4901745001856583
29,0,117490,90,2,1.2039670048396771,-0.2746075993996524
45,0,171563,49,3,-0.39846193656116424,0.32454261759403225
46,1,67191,43,0,0.5807313349592715,-0.5330914941397265
89,0,144817,35,3,-1.8443650214357505,0.6915502462002302
48,1,87953,96,0,1.7323980238799046,0.46439033957095815
65,0,126775,74,2,-0.19227525936391093,0.4147213824245333
23,0,178822,16,3,-0.6176355877754045,-0.44350840144474807
69,1,121702,76,4,0.5668490953303129,1.1389393097585188
41,1,164463,88,0,1.4755725074190396,1.3117669288076401
84,0,147735,20,3,-2.078871439520255,0.4419070467483563
61,1,74488,21,4,-0.381417111100073,-0.38743817737151004
77,0,20853,64,2,-0.4067227462919792,-0.9718879256817355
19,0,95853,87,2,1.4761835821237768,-0.8310421477478815
80,1,150729,14,4,-1.321281456294946,1.0141320401259908
47,0,116844,46,3,-0.34278020899840655,-0.4529750588103326
24,1,156470,65,0,1.4116914506017468,0.5549025136512821
31,1,159140,95,0,1.9340532843274172,1.112826138953532
85,1,56196,23,4,-0.9258772943662127,-0.12042249352333484
26,0,67031,62,2,0.7800461579649911,-1.4068718216388962
76,1,67594,48,4,-0.11721961096204578,0.16436316182586827
28,0,178785,21,3,-0.6333534627342221,-0.27696872711177584
50,0,31252,19,1,-0.7889552124644484,-1.9491225578263258
58,1,80369,64,4,0.7153638339053037,0.16810941493158982
53,1,92354,64,0,0.8115817318775316,0.23450851225127647
76,1,87030,92,4,0.8767648244608869,0.9890615965604661
43,0,46697,57,2,0.264567797953298,-1.4029423028853285
55,0,48132,23,1,-0.8851050503278038,-1.5531850957722049
90,1,87855,82,4,0.25216189076624423,1.1703579280314202
57,0,53950,21,1,-1.00707758417302,-1.4529048768633739
78,0,168069,68,3,-0.8282454061871783,1.2032470585412889
22,0,179238,50,3,0.22633204927528291,-0.03597068151078191
58,0,138580,54,3,-0.5222451199931687,0.18800323016826567
74,1,105593,70,4,0.3399982022950142,0.9390158790891991
73,0,154476,28,3,-1.6092962674664693,0.4068633948650561
55,0,158827,34,3,-0.9892674695834528,0.1659024975167961
26,0,42568,62,2,0.8615598732715857,-1.7565674860857832
69,0,45626,21,1,-1.3061091253696786,-1.320075350691654
32,0,45638,73,2,0.9526330845853379,-1.4500563626205512
64,0,195458,30,3,-1.4526523292099716,0.828688523100242
48,1,95478,42,0,0.4079517830650906,-0.09919089511060704
66,1,72612,29,4,-0.31881987824198443,-0.20990066563679952
87,1,187078,11,4,-1.7052028576037535,1.6433455982600524
47,0,110143,22,1,-0.8979503301748648,-0.8470540366000973
54,0,93348,65,2,0.002083052234102902,-0.4058070634225632
32,1,162066,82,0,1.5842610339414234,1.0140647699788663
75,1,194004,74,4,0.1144210122360696,2.2735404088381532
89,0,27181,83,2,-0.29739009705914354,-0.3934643640458202
86,1,108169,60,4,-0.2359779231211748,1.103372527781292
62,0,112548,61,2,-0.37598890076943087,-0.01318011117871462
23,0,179706,52,3,0.24566682797829495,0.016561747216073758
89,1,63275,46,4,-0.5049518702389005,0.35057127898772156
43,1,102575,12,0,-0.20141624711306583,-0.4755264027282507
44,1,146124,47,0,0.4684280354003634,0.6029911290554013
45,1,114766,72,0,1.1472471781333313,0.48643496256091384
52,0,50597,34,1,-0.5469398075117847,-1.4441874593766848
31,1,32632,9,0,0.2862231997298785,-1.7644594727229292
68,0,192283,62,3,-0.7809973168480902,1.2649609583505896
63,0,141862,72,3,-0.2362105277200828,0.563560812273422
71,0,28492,42,1,-0.7981665511891377,-1.2620309564403893
71,1,132360,77,4,0.5009364224176165,1.3456928736863367
88,0,84496,59,2,-1.0386387014902363,0.10657272614867784
80,1,36767,77,4,0.5743879213516732,0.16806743550315184
73,0,75648,52,2,-0.7691330319353642,-0.4216844713331522
49,0,103842,27,1,-0.8111037566888066,-0.8330125225293156
45,1,45316,52,0,0.8974141974769116,-0.754918648375874
47,0,189487,14,3,-1.3548338244651332,0.18772930986066586
32,0,99791,55,2,0.33906464304280826,-0.8996624298595266
87,0,46674,13,1,-1.9922529427647908,-1.0267938081446162
40,0,195890,30,3,-0.8005555466403991,0.3312236867290581
83,1,123185,53,4,-0.37275815719964767,1.1680684736569886
79,1,167263,13,4,-1.3732065387608108,1.217069879205679
88,0,129964,33,3,-1.8157672164537946,0.43338595984886136
44,0,42331,85,2,0.925633621654281,-1.0963649290116304
87,0,156140,42,3,-1.659196177269236,0.8984421139697166
60,1,81070,32,4,-0.11143157201356,-0.17761849875739016
65,0,171578,68,3,-0.4859390171627767,0.9806026728492877
55,1,112017,58,4,0.5472261814281376,0.48298652278685295
30,1,27871,59,0,1.5324403520164336,-1.2320670278587929
54,1,88486,48,0,0.4122405881308238,0.0013416015389373821
47,1,169589,31,0,-0.07645137049296626,0.8025162088835738
37,0,38663,33,1,-0.1227765389057557,-1.941986412731874
40,1,157831,11,0,-0.32790642616088284,0.23896778473252667
56,0,73361,24,1,-0.9723394042495165,-1.1591258357922793
75,1,124972,76,4,0.3925689895254018,1.311593625563557
48,0,142716,97,2,0.7709651213238546,0.571711190235334
80,0,124883,32,1,-1.6050537264300286,0.18044488890321864
88,0,34694,6,1,-2.1480019048986327,-1.264062421843649
67,0,129921,17,1,-1.6287788245938102,-0.2067732385802013
68,1,88066,75,4,0.6820966039992985,0.6247029884612987
38,1,128892,87,0,1.6517290282915946,0.7278999947903733
61,1,192834,38,4,-0.3666989317234388,1.5155917931907703
56,1,123311,98,0,1.4448603025007971,1.162566218466726
32,1,142748,30,0,0.39738384979827746,0.09162347022364915
48,0,101905,38,1,-0.5127318651231668,-0.744970931861197
69,0,120028,54,3,-0.7599650336966874,0.1536397080590857
34,0,35601,27,1,-0.17525621573431377,-2.123284610969545
85,0,176416,64,3,-1.1429231550689243,1.4197466621208301
79,0,75862,42,1,-1.1738546188727421,-0.4170023868490828
37,1,56955,68,0,1.4614761588181198,-0.5575612859819532
74,1,57160,45,4,-0.10017822307623797,-0.06404576407778799
65,0,173110,32,3,-1.3572918411321788,0.5550689557505669
65,1,89819,12,4,-0.7579865957270266,-0.19620169377027075
79,0,127489,5,1,-2.2361925695631477,-0.1388627672335298
42,1,128399,36,0,0.3172643709526057,0.17092856766605657
28,1,165059,3,0,-0.21772243684095116,-0.008958591524543572
44,0,156125,65,3,0.0652091662138358,0.2817325631830586
51,1,77516,80,0,1.3004842385696667,0.1792903768418663
73,1,97823,68,4,0.3449945828598252,0.7821022321229141
35,0,130322,42,3,-0.15717220683859498,-0.5618436007668218
34,1,40961,74,0,1.7408368289073344,-0.7745763889132806
23,1,161123,82,0,1.832479322884463,0.8117196132618073
36,0,43369,96,2,1.4047071908320161,-1.112691134084048
39,1,169978,55,0,0.7175965284166341,0.9384858253091616
55,1,168156,36,4,-0.1692096347359469,1.0120552579796906
87,0,26910,24,1,-1.6617099789855292,-1.172602044806006
86,1,193658,13,4,-1.6517726573063436,1.7412783185633127
66,0,106793,29,1,-1.2357334781062845,-0.4092257553751273
38,0,105406,7,1,-0.9980266397891371,-1.290064584613982
42,1,182941,59,0,0.6889599697616174,1.2364602212673732
55,0,110060,69,2,0.015415720891077202,-0.09621117877753467
27,1,152967,93,0,2.015420297532618,0.9157863882274059
84,0,149370,78,3,-0.6886976626485473,1.1861442183156492
29,1,199735,98,0,1.9254344564495038,1.6884429215734948
23,0,39713,81,2,1.4099515666033828,-1.6241889536208234
83,1,190792,49,4,-0.694282749338843,2.0847876368241636
82,0,170900,49,3,-1.4037878060570728,1.0915104583081146
63,1,197241,82,4,0.6229026193813462,2.1674224859188076
49,0,140339,24,3,-1.0049035697788173,-0.3485783876300196
42,0,93963,76,2,0.5914888191966561,-0.5121200404605036
