Age,Annual Income,Spending Score,Income_Spending_Ratio,Gender_Code
42,182941,59,3049.016666666667,1
55,110060,69,1572.2857142857142,0
27,152967,93,1627.3085106382978,1
84,149370,78,1890.759493670886,0
29,199735,98,2017.5252525252524,1
23,39713,81,484.3048780487805,0
83,190792,49,3815.84,1
82,170900,49,3418.0,0
63,197241,82,2376.397590361446,1
49,140339,24,5613.56,0
42,93963,76,1220.2987012987012,0
48,164474,45,3575.521739130435,0
84,184883,32,5602.515151515152,0
69,183609,26,6800.333333333333,1
51,133730,30,4313.870967741936,1
61,92378,4,18475.6,1
74,99707,51,1917.4423076923076,0
32,128874,88,1448.0224719101125,0
49,160692,70,2263.2676056338028,0
51,85340,47,1777.9166666666667,1
29,93688,47,1951.8333333333333,0
76,24282,44,539.6,0
35,180119,98,1819.3838383838383,0
86,188775,64,2904.230769230769,0
84,175643,94,1848.8736842105263,0
79,113350,35,3148.6111111111113,1
30,124808,72,1709.6986301369864,1
30,136571,13,9755.07142857143,0
43,189861,72,2600.8356164383563,0
89,47776,50,936.7843137254902,1
42,82906,26,3070.5925925925926,1
19,29948,60,490.95081967213116,0
71,183393,83,2183.25,1
58,49552,60,812.327868852459,0
78,181901,11,15158.416666666666,1
49,74499,62,1182.5238095238096,1
65,171758,49,3435.16,1
23,147090,6,21012.85714285714,1
37,65954,93,701.6382978723404,1
33,124266,20,5917.428571428572,1
90,99604,10,9054.90909090909,0
45,82183,99,821.83,0
57,192371,59,3206.1833333333334,0
54,172180,57,2968.6206896551726,1
19,21467,29,715.5666666666667,0
59,81644,29,2721.4666666666667,1
31,173859,100,1721.3762376237623,1
70,38225,84,449.70588235294116,0
56,29303,44,651.1777777777778,0
39,74111,66,1106.134328358209,0
72,74095,59,1234.9166666666667,1
29,91152,75,1199.3684210526317,0
62,66915,41,1593.2142857142858,0
54,99822,56,1751.2631578947369,0
65,113409,91,1232.7065217391305,0
35,63277,28,2181.9655172413795,1
21,50898,18,2678.842105263158,0
70,137820,54,2505.818181818182,1
76,72212,79,902.65,1
71,145789,8,16198.777777777777,1
40,56986,41,1356.8095238095239,0
88,94505,22,4108.913043478261,1
50,178650,10,16240.90909090909,0
25,140391,31,4387.21875,1
42,191493,95,1994.71875,0
23,80052,25,3078.923076923077,0
83,53941,94,567.8,1
18,34192,57,589.5172413793103,1
34,143044,69,2043.4857142857143,0
64,107598,47,2241.625,0
79,44678,94,470.29473684210524,0
18,197471,39,4936.775,1
88,157828,10,14348.0,1
34,46206,77,592.3846153846154,1
19,176774,21,8035.181818181818,1
41,81225,80,1002.7777777777778,1
66,186904,20,8900.190476190477,1
74,149127,84,1754.4352941176471,0
26,119523,46,2543.0425531914893,0
52,101347,97,1034.1530612244899,1
78,45056,28,1553.655172413793,1
39,157558,24,6302.32,0
28,117957,11,9829.75,1
68,69264,93,736.8510638297872,0
28,45712,78,578.632911392405,1
40,65317,75,859.4342105263158,1
85,35602,95,370.8541666666667,0
67,67521,82,813.5060240963855,0
56,192065,42,4466.627906976744,1
73,32300,84,380.0,0
60,24445,81,298.109756097561,1
24,101300,31,3165.625,0
62,55768,76,724.2597402597403,1
67,147070,40,3587.0731707317073,1
30,51346,77,658.2820512820513,1
90,134134,92,1442.3010752688172,0
80,137216,15,8576.0,0
50,66886,47,1393.4583333333333,1
69,106722,17,5929.0,1
70,186236,49,3724.72,1
20,85807,95,893.8229166666666,1
37,191250,88,2148.876404494382,0
48,83498,70,1176.0281690140846,1
18,90740,75,1193.9473684210527,1
37,48146,8,5349.555555555556,1
38,92025,25,3539.423076923077,1
33,175785,30,5670.4838709677415,0
31,102290,57,1763.6206896551723,0
63,147609,88,1658.5280898876404,0
18,194614,2,64871.333333333336,1
52,58373,67,858.4264705882352,0
65,65699,17,3649.9444444444443,1
27,73966,65,1120.6969696969697,1
63,149728,23,6238.666666666667,1
50,62689,61,1011.1129032258065,0
59,176497,64,2715.3384615384616,1
52,129892,64,1998.3384615384616,0
25,77793,51,1496.0192307692307,1
76,146253,37,3848.7631578947367,1
29,111137,45,2416.021739130435,1
43,81242,89,902.6888888888889,1
60,74484,11,6207.0,0
49,56232,41,1338.857142857143,1
21,38953,84,458.2705882352941,0
32,158271,20,7536.714285714285,1
71,97613,29,3253.766666666667,1
80,197820,63,3090.9375,1
67,168401,33,4952.970588235294,1
58,181505,84,2135.3529411764707,1
38,57721,42,1342.3488372093022,0
61,116230,39,2905.75,1
50,38225,17,2123.6111111111113,1
80,194409,86,2234.5862068965516,1
42,63280,50,1240.7843137254902,1
69,20729,31,647.78125,1
31,20368,27,727.4285714285714,1
37,194052,13,13860.857142857143,0
85,165946,8,18438.444444444445,1
53,137158,15,8572.375,0
32,193966,67,2852.4411764705883,1
90,185177,93,1969.968085106383,1
29,113866,68,1650.231884057971,0
47,101891,27,3638.964285714286,1
43,34222,87,388.8863636363636,0
81,139164,25,5352.461538461538,0
25,106378,18,5598.8421052631575,1
88,60062,20,2860.095238095238,1
71,193302,62,3068.285714285714,1
84,96737,28,3335.7586206896553,0
22,64512,100,638.7326732673267,0
24,131393,31,4106.03125,0
32,52858,47,1101.2083333333333,0
63,25031,95,260.7395833333333,1
42,128692,84,1514.0235294117647,0
40,75580,89,839.7777777777778,1
84,56115,16,3300.8823529411766,0
78,88972,31,2780.375,1
37,98444,60,1613.8360655737704,0
59,174551,71,2424.3194444444443,1
71,131685,36,3559.054054054054,0
83,55147,42,1282.4883720930231,0
90,64354,32,1950.121212121212,1
84,133653,40,3259.829268292683,0
88,43637,7,5454.625,0
32,52417,12,4032.076923076923,1
24,165069,58,2797.7796610169494,0
42,122350,51,2352.8846153846152,1
55,32478,59,541.3,1
68,47230,51,908.2692307692307,0
87,90128,42,2096.0,0
34,91810,7,11476.25,0
22,163256,13,11661.142857142857,1
23,109241,99,1092.41,1
46,68360,39,1709.0,1
83,57493,63,898.328125,1
55,135875,96,1400.7731958762886,0
74,175763,100,1740.2277227722773,0
59,102666,25,3948.6923076923076,1
19,195841,20,9325.761904761905,0
77,125028,36,3379.135135135135,1
39,103766,1,51883.0,1
32,37131,36,1003.5405405405405,0
88,48802,10,4436.545454545455,1
73,185166,25,7121.7692307692305,0
82,21217,39,530.425,1
49,79583,11,6631.916666666667,0
36,148482,2,49494.0,1
22,180292,98,1821.1313131313132,1
43,22647,77,290.34615384615387,0
74,108354,11,9029.5,0
73,98545,10,8958.636363636364,1
58,99693,90,1095.5274725274726,0
52,107181,42,2492.5813953488373,1
47,155153,67,2281.6617647058824,0
29,100122,60,1641.344262295082,0
37,106891,12,8222.384615384615,0
68,150170,56,2634.561403508772,1
22,118166,87,1342.7954545454545,0
51,69631,55,1243.4107142857142,1
78,109758,36,2966.4324324324325,1
73,116009,43,2636.568181818182,0
55,168890,57,2911.896551724138,0
72,170913,87,1942.1931818181818,1
63,167017,27,5964.892857142857,0
54,147973,80,1826.8271604938273,0
33,54368,97,554.7755102040817,1
69,106250,6,15178.57142857143,0
33,135502,95,1411.4791666666667,0
27,68813,72,942.6438356164383,0
55,134888,84,1586.9176470588236,0
70,99298,88,1115.7078651685392,0
84,160227,83,1907.4642857142858,1
77,157948,41,3760.6666666666665,0
32,119304,22,5187.130434782609,0
49,166394,19,8319.7,1
41,42296,32,1281.6969696969697,0
46,186875,79,2335.9375,1
38,141392,63,2209.25,1
57,184659,37,4859.4473684210525,0
29,64513,9,6451.3,1
43,149607,81,1824.4756097560976,0
89,108664,26,4024.5925925925926,1
23,198635,71,2758.8194444444443,0
27,189616,40,4624.780487804878,1
51,182163,6,26023.285714285714,0
29,81943,63,1280.359375,1
28,177007,42,4116.441860465116,1
30,54161,13,3868.6428571428573,1
42,176396,8,19599.555555555555,1
81,177624,89,1973.6,1
59,29709,19,1485.45,1
39,160373,56,2813.561403508772,1
79,167263,24,6690.52,0
74,90992,60,1491.672131147541,0
82,194138,94,2043.5578947368422,0
26,165318,40,4032.1463414634145,1
70,148272,64,2281.107692307692,1
43,156235,69,2231.9285714285716,0
32,133813,15,8363.3125,1
35,198077,48,4042.387755102041,1
86,143383,36,3875.2162162162163,1
55,142187,7,17773.375,1
58,63102,44,1402.2666666666667,0
65,137547,34,3929.9142857142856,0
72,54321,58,920.6949152542373,0
58,34532,86,396.91954022988506,1
32,191929,90,2109.1098901098903,0
73,178243,41,4243.880952380952,1
27,124667,53,2308.6481481481483,0
55,186167,18,9798.263157894737,0
84,142478,61,2298.032258064516,0
79,33139,26,1227.3703703703704,0
58,85198,46,1812.723404255319,0
55,25879,95,269.5729166666667,0
50,181446,41,4320.142857142857,1
88,167408,77,2146.25641025641,1
34,177645,85,2065.639534883721,0
21,52069,95,542.3854166666666,1
68,131101,42,3048.860465116279,0
89,31221,81,380.7439024390244,0
56,117398,66,1752.2089552238806,0
33,126877,57,2187.5344827586205,0
65,78770,66,1175.6716417910447,1
38,46488,45,1010.6086956521739,0
76,112960,18,5945.263157894737,0
57,156527,71,2173.9861111111113,1
85,145035,99,1450.35,0
60,42942,40,1047.3658536585365,0
25,165924,26,6145.333333333333,1
51,190106,65,2880.3939393939395,0
70,60968,60,999.4754098360655,0
64,50080,33,1472.9411764705883,1
21,126899,72,1738.3424657534247,1
72,113439,2,37813.0,0
41,163419,90,1795.8131868131868,1
86,99435,68,1441.0869565217392,0
76,182902,60,2998.3934426229507,0
50,166829,24,6673.16,0
49,143120,60,2346.2295081967213,0
73,150034,54,2727.890909090909,1
90,35329,24,1413.16,0
55,105104,44,2335.6444444444446,0
21,189356,38,4855.282051282052,0
55,133588,76,1734.909090909091,0
63,147968,71,2055.1111111111113,0
71,193125,57,3329.7413793103447,0
49,143225,28,4938.793103448276,0
53,55317,95,576.21875,1
73,77081,100,763.1782178217821,1
56,185952,61,2999.2258064516127,1
46,46098,8,5122.0,0
51,182621,3,45655.25,0
89,46568,64,716.4307692307692,1
27,132615,60,2174.0163934426228,0
50,171962,85,1999.5581395348838,1
62,67798,69,968.5428571428571,0
43,136699,38,3505.102564102564,0
45,139937,53,2591.425925925926,1
64,36374,5,6062.333333333333,0
47,161578,85,1878.8139534883721,1
87,155707,17,8650.388888888889,1
83,47967,10,4360.636363636364,0
26,128251,70,1806.3521126760563,0
82,146331,18,7701.631578947368,1
49,31762,74,423.49333333333334,1
28,65617,89,729.0777777777778,0
67,98211,92,1056.032258064516,0
35,24424,74,325.6533333333333,1
26,82714,11,6892.833333333333,0
32,61820,78,782.5316455696203,1
22,112695,24,4507.8,0
48,117827,28,4063.0,1
22,105060,87,1193.8636363636363,0
53,54823,99,548.23,0
26,136259,95,1419.3645833333333,1
75,158661,68,2299.4347826086955,0
70,60618,11,5051.5,0
47,99335,70,1399.0845070422536,0
81,113921,39,2848.025,1
65,147775,13,10555.357142857143,0
19,180981,52,3414.735849056604,0
29,159853,7,19981.625,0
78,22286,57,384.2413793103448,1
32,57718,74,769.5733333333334,0
29,195789,46,4165.723404255319,1
55,26155,73,353.44594594594594,1
51,85108,73,1150.1081081081081,0
52,145711,88,1637.2022471910113,1
32,139885,9,13988.5,0
38,121763,11,10146.916666666666,0
70,95332,28,3287.310344827586,0
30,140510,82,1692.8915662650602,0
57,100223,41,2386.2619047619046,0
28,181716,4,36343.2,1
50,99891,24,3995.64,0
45,54656,63,854.0,0
80,175712,62,2789.0793650793653,1
22,140892,10,12808.363636363636,1
54,121547,7,15193.375,0
75,49087,46,1044.404255319149,1
26,165405,62,2625.4761904761904,1
50,159125,76,2066.5584415584417,0
43,175153,62,2780.2063492063494,1
72,22890,78,289.746835443038,0
72,29327,61,473.01612903225805,0
39,108144,11,9012.0,0
62,72948,81,889.609756097561,1
31,150277,44,3339.488888888889,1
84,90429,43,2055.2045454545455,1
28,115021,5,19170.166666666668,0
82,55574,52,1048.566037735849,0
47,47455,12,3650.3846153846152,0
54,45245,85,526.1046511627907,1
79,160595,69,2294.214285714286,0
54,105059,96,1083.0824742268042,0
65,98567,45,2142.7608695652175,0
84,85901,38,2202.5897435897436,0
32,33093,99,330.93,1
77,194181,12,14937.0,1
76,104926,10,9538.727272727272,0
66,42224,1,21112.0,1
88,70127,50,1375.0392156862745,0
59,197442,47,4113.375,1
42,30070,26,1113.7037037037037,0
45,161619,64,2486.4461538461537,1
69,185593,7,23199.125,1
79,80019,40,1951.6829268292684,0
79,166384,77,2133.128205128205,0
83,128653,5,21442.166666666668,0
57,139908,82,1685.6385542168675,1
34,138659,62,2200.936507936508,1
82,57118,61,921.258064516129,1
62,101199,79,1264.9875,0
58,126689,68,1836.072463768116,1
20,83848,72,1148.6027397260275,1
62,167342,98,1690.3232323232323,0
19,56304,95,586.5,1
37,188935,56,3314.6491228070176,1
77,119521,24,4780.84,1
89,121326,69,1733.2285714285715,0
27,116993,69,1671.3285714285714,0
83,114297,99,1142.97,0
55,61054,23,2543.9166666666665,1
48,175504,51,3375.076923076923,1
28,60015,5,10002.5,0
82,78861,65,1194.8636363636363,0
53,45912,93,488.4255319148936,0
20,59213,27,2114.75,1
43,142719,69,2038.8428571428572,0
33,65131,73,880.1486486486486,0
58,99536,90,1093.8021978021977,0
38,73313,76,952.1168831168832,0
61,111416,19,5570.8,1
21,174101,65,2637.8939393939395,0
26,119793,53,2218.3888888888887,0
81,119625,92,1286.2903225806451,1
43,199438,69,2849.114285714286,0
64,102037,24,4081.48,1
81,175890,69,2512.714285714286,1
87,81583,58,1382.7627118644068,0
41,107012,82,1289.301204819277,1
66,191159,71,2654.9861111111113,0
51,142292,98,1437.2929292929293,0
68,158927,17,8829.277777777777,1
33,104791,73,1416.0945945945946,1
84,146219,31,4569.34375,0
60,94320,51,1813.8461538461538,1
82,155935,16,9172.64705882353,1
78,30522,68,442.3478260869565,1
55,33877,46,720.7872340425532,1
19,169643,41,4039.1190476190477,1
58,151576,79,1894.7,1
20,183579,5,30596.5,1
38,34443,60,564.639344262295,0
51,192563,92,2070.569892473118,0
22,55089,31,1721.53125,0
66,180344,94,1898.3578947368421,0
40,196243,62,3114.968253968254,0
59,167317,86,1923.183908045977,0
62,56762,67,834.7352941176471,1
63,160806,70,2264.8732394366198,0
84,54190,57,934.3103448275862,0
86,43348,68,628.231884057971,1
31,87948,44,1954.4,1
50,192718,53,3568.8518518518517,0
28,75181,63,1174.703125,1
83,163782,49,3275.64,1
90,156090,63,2438.90625,1
19,68240,45,1483.4782608695652,0
39,101927,90,1120.076923076923,0
39,81267,16,4780.411764705882,1
76,132193,90,1452.6703296703297,0
81,61694,31,1927.9375,1
61,191940,5,31990.0,0
50,171115,33,5032.794117647059,1
25,156197,99,1561.97,1
31,110987,39,2774.675,1
35,150687,20,7175.571428571428,1
43,184317,96,1900.1752577319587,1
83,20410,11,1700.8333333333333,0
45,186283,81,2271.743902439024,0
22,134145,89,1490.5,1
62,101526,95,1057.5625,0
47,74189,69,1059.8428571428572,0
25,56862,19,2843.1,0
90,169086,90,1858.0879120879122,0
24,73381,57,1265.1896551724137,1
60,154684,80,1909.679012345679,1
79,33190,84,390.47058823529414,0
66,61900,99,619.0,0
74,132807,49,2656.14,1
90,75743,80,935.0987654320987,0
73,133788,67,1967.4705882352941,1
31,72106,16,4241.529411764706,1
24,144494,28,4982.551724137931,1
55,110007,97,1122.5204081632653,0
50,27778,93,295.51063829787233,1
23,47196,6,6742.285714285715,0
80,110248,29,3674.9333333333334,0
62,183757,53,3402.9074074074074,1
55,110694,45,2406.391304347826,1
72,58418,24,2336.72,1
67,63216,79,790.2,0
40,147312,23,6138.0,0
32,89822,6,12831.714285714286,1
27,115244,41,2743.904761904762,0
48,70975,79,887.1875,1
29,148440,10,13494.545454545454,1
82,150327,38,3854.5384615384614,0
63,133461,30,4305.193548387097,1
56,164272,34,4693.4857142857145,0
90,122988,83,1464.142857142857,1
65,122431,98,1236.6767676767677,0
75,199903,7,24987.875,1
55,32371,35,899.1944444444445,1
72,133122,40,3246.878048780488,1
63,77957,59,1299.2833333333333,1
86,96470,3,24117.5,1
30,131087,25,5041.807692307692,1
37,118418,41,2819.4761904761904,1
51,165109,16,9712.29411764706,0
51,183010,100,1811.980198019802,0
45,70807,82,853.0963855421687,0
77,113367,23,4723.625,0
59,116568,10,10597.09090909091,1
80,93013,15,5813.3125,1
85,93411,92,1004.4193548387096,0
49,125538,69,1793.4,1
69,176551,52,3331.1509433962265,0
42,195290,19,9764.5,1
53,156346,79,1954.325,1
62,56391,96,581.3505154639175,0
42,101681,14,6778.733333333334,0
84,122021,13,8715.785714285714,1
74,94262,63,1472.84375,1
54,73206,18,3852.9473684210525,0
64,86099,65,1304.530303030303,1
74,50069,55,894.0892857142857,0
86,37052,100,366.8514851485148,0
82,73208,56,1284.3508771929824,1
65,89837,18,4728.263157894737,0
25,173590,40,4233.90243902439,0
40,70004,51,1346.2307692307693,0
33,118946,77,1524.948717948718,1
37,59108,67,869.2352941176471,1
35,43640,88,490.3370786516854,0
83,109089,3,27272.25,1
63,104417,11,8701.416666666666,1
55,66762,75,878.4473684210526,0
51,177457,36,4796.135135135135,1
88,131354,16,7726.705882352941,1
45,33008,44,733.5111111111111,1
63,102515,90,1126.5384615384614,0
56,169303,88,1902.2808988764045,1
76,156442,2,52147.333333333336,1
59,195182,43,4435.954545454545,1
53,92287,53,1709.0185185185185,0
54,198390,74,2645.2,0
19,93871,54,1706.7454545454545,1
23,109140,41,2598.5714285714284,1
78,156877,90,1723.923076923077,0
48,33847,100,335.1188118811881,1
67,182454,68,2644.2608695652175,0
75,38845,28,1339.4827586206898,0
37,187576,29,6252.533333333334,0
59,125785,30,4057.5806451612902,0
60,166922,100,1652.6930693069307,0
51,150951,15,9434.4375,0
83,36157,85,420.43023255813955,0
84,192697,2,64232.333333333336,0
64,31900,18,1678.9473684210527,1
20,147352,48,3007.183673469388,1
46,77447,31,2420.21875,0
65,75248,26,2786.962962962963,1
33,135928,34,3883.657142857143,1
34,169561,3,42390.25,1
83,84200,79,1052.5,0
55,196992,29,6566.4,0
27,188913,25,7265.884615384615,0
39,114981,68,1666.391304347826,1
48,93636,58,1587.050847457627,1
87,97351,62,1545.2539682539682,1
75,47415,23,1975.625,1
57,171435,86,1970.5172413793102,1
34,37092,70,522.4225352112676,1
23,95247,81,1161.5487804878048,1
77,164974,5,27495.666666666668,1
63,142457,82,1716.3493975903614,1
43,191137,27,6826.321428571428,1
87,62580,38,1604.6153846153845,1
88,191434,43,4350.772727272727,1
36,177452,68,2571.768115942029,1
26,88645,83,1055.297619047619,1
83,136083,100,1347.3564356435643,0
86,137574,32,4168.909090909091,1
86,109487,68,1586.768115942029,0
87,156956,95,1634.9583333333333,0
50,55784,76,724.4675324675325,0
32,190590,67,2802.794117647059,1
24,82462,47,1717.9583333333333,0
50,170894,91,1857.5434782608695,1
68,30615,76,397.5974025974026,0
53,199085,14,13272.333333333334,0
42,50761,88,570.3483146067416,1
24,142332,18,7491.1578947368425,1
77,50543,54,918.9636363636364,0
76,94064,55,1679.7142857142858,1
26,162928,47,3394.3333333333335,0
72,135599,53,2511.0925925925926,0
51,156083,42,3629.8372093023254,0
51,114524,69,1636.057142857143,1
73,99877,32,3026.5757575757575,1
78,56411,98,569.8080808080808,0
46,50699,77,649.9871794871794,1
31,86355,83,1028.0357142857142,0
78,47615,66,710.6716417910447,0
89,51862,95,540.2291666666666,1
44,104017,49,2080.34,0
50,27992,34,799.7714285714286,1
30,158028,79,1975.35,1
26,185652,19,9282.6,0
69,171061,66,2553.1492537313434,0
56,150332,86,1727.9540229885058,0
39,111255,81,1356.7682926829268,0
62,25745,87,292.5568181818182,0
26,129654,63,2025.84375,1
21,84208,95,877.1666666666666,1
86,41732,67,613.7058823529412,1
82,135686,73,1833.5945945945946,1
21,57764,19,2888.2,0
56,153120,21,6960.0,0
67,164008,40,4000.1951219512193,1
30,126857,45,2757.7608695652175,1
51,146804,78,1858.2784810126582,0
44,168086,13,12006.142857142857,1
88,176496,48,3601.9591836734694,1
37,85797,74,1143.96,1
66,187933,47,3915.2708333333335,0
59,23985,11,1998.75,0
69,71899,91,781.5108695652174,1
18,57598,75,757.8684210526316,0
44,187771,76,2438.5844155844156,0
24,191252,92,2056.47311827957,1
18,81589,94,858.8315789473684,1
83,132385,4,26477.0,0
89,158465,83,1886.4880952380952,0
58,85858,5,14309.666666666666,0
87,72279,7,9034.875,1
18,175403,81,2139.060975609756,0
75,143295,66,2138.731343283582,1
33,81113,5,13518.833333333334,0
25,104329,82,1256.9759036144578,1
18,98953,81,1206.7439024390244,1
39,116118,33,3415.235294117647,0
90,161435,21,7337.954545454545,0
30,154879,22,6733.869565217391,0
32,49514,55,884.1785714285714,0
67,21711,77,278.34615384615387,1
69,175170,45,3808.0434782608695,0
43,30713,70,432.5774647887324,1
84,140681,60,2306.245901639344,1
